Periodo,Ciudad,Operacion,Tipo,Colonia,n,precio_representativo,precio_min,precio_max,precio_skew,precio_metodo,area_m2_representativo,area_m2_min,area_m2_max,area_m2_skew,area_m2_metodo,PxM2_representativo,PxM2_min,PxM2_max,PxM2_skew,PxM2_metodo
Sep25,Zap,Ven,Dep,La Estancia,6,5147873.5,3592640.0,5900000.0,-0.7090252765462177,mediana_rango,110.5,64.0,148.0,-0.6225949085986543,mediana_rango,46255.269580679844,39166.66666666666,56135.0,0.1983744854178745,mediana_rango
Sep25,Zap,Ven,Dep,La Giralda,13,4736000.0,2730000.0,6462948.0,-0.3145690806593848,mediana_IQR,92.0,50.0,242.0,2.308720878095935,mediana_IQR,56542.188679245286,22107.43801652893,59200.0,-1.898234151339204,mediana_IQR
Sep25,Zap,Ven,Dep,La Mesa de La Coronilla,9,9900000.0,6441890.0,18400000.0,0.7707256254520468,mediana_rango,126.0,72.0,167.0,-0.0523070758701864,mediana_rango,89470.69444444444,77929.6875,122297.48611111112,0.6387523420359016,mediana_rango
Sep25,Zap,Ven,Dep,La Palmita,9,3100000.0,2500000.0,3950000.0,0.8264655973505736,mediana_rango,80.0,62.0,91.0,-0.36800535253771005,mediana_rango,39375.0,35714.28571428572,46470.58823529412,0.8501690910408606,mediana_rango
Sep25,Zap,Ven,Dep,La Tuzanía,6,1280000.0,1050000.0,4565304.0,0.9566066025140305,mediana_rango,68.5,53.0,88.0,0.07194240036658314,mediana_rango,21996.855345911947,16250.0,51924.13953488372,0.8842090723905651,mediana_rango
Sep25,Zap,Ven,Dep,Las Arboledas,26,2725000.0,2190000.0,4868500.0,2.042100645053539,mediana_IQR,84.5,70.0,128.0,2.0322494617828974,mediana_IQR,32565.359477124184,26941.176470588234,51111.11111111111,1.6953511047404055,mediana_IQR
Sep25,Zap,Ven,Dep,Las Lomas Golf Hábitat,13,8700000.0,5209000.0,15200000.0,0.10535486662069886,mediana_IQR,158.0,73.0,311.0,0.3364536232571494,mediana_IQR,54000.0,37826.086956521736,96018.97037037036,0.876480950447434,mediana_IQR
Sep25,Zap,Ven,Dep,Las Águilas,6,4511652.0,2659500.0,8360000.0,1.3395104881218896,mediana_rango,96.0,60.0,183.0,1.6150422826663144,mediana_rango,47983.8377469525,41783.04,52096.77419354839,-0.2906974161369193,mediana_rango
Sep25,Zap,Ven,Dep,Loma Bonita,30,4617578.5,2495000.0,9572210.0,0.9837820033442902,mediana_IQR,90.0,50.0,223.0,2.133272387883747,mediana_IQR,54882.83359619786,28833.33333333333,92934.07766990292,0.370806345642567,media_desv
Sep25,Zap,Ven,Dep,Loma Bonita Ejidal,14,3100000.0,1950000.0,5440000.0,1.188292031648387,mediana_IQR,66.0,48.0,258.0,2.4928387254148245,mediana_IQR,42264.957264957266,20895.5223880597,54749.515625,-0.8378228560657851,mediana_IQR
Sep25,Zap,Ven,Dep,Lomas Altas,17,8450000.0,2950000.0,14500000.0,0.3572868994664968,mediana_IQR,154.0,68.0,279.0,0.3159460272196812,mediana_IQR,50341.88034188034,42983.87096774193,70833.33333333333,0.49348719360199234,mediana_IQR
Sep25,Zap,Ven,Dep,Lomas de Guadalupe,5,4107000.0,3166000.0,5250000.0,0.27629737173777513,mediana_rango,82.0,53.0,103.0,-0.02691950555671547,mediana_rango,52561.36363636364,50085.365853658535,64188.67924528302,1.7639720929445413,mediana_rango
Sep25,Zap,Ven,Dep,Lomas de Zapopan,13,1700000.0,1350000.0,4900000.0,1.2368082159230245,mediana_IQR,69.0,52.0,99.0,0.7549519685415542,mediana_IQR,29090.90909090909,17171.717171717173,57647.05882352941,0.8715348094423763,mediana_IQR
Sep25,Zap,Ven,Dep,Mirador del Sol,22,5545680.5,2741185.0,7775000.0,-0.26136253348348526,mediana_IQR,109.5,45.0,147.0,-0.5547297407391129,mediana_IQR,47499.739285714284,39840.99295774648,78535.35353535354,1.7794893756792347,mediana_IQR
Sep25,Zap,Ven,Dep,Nueva Primavera,5,1580000.0,1580000.0,1695000.0,0.9975636071116947,mediana_rango,54.0,53.0,57.0,0.5671631517317579,mediana_rango,29259.25925925926,27719.298245614034,31981.132075471694,0.35007278861679075,mediana_rango
Sep25,Zap,Ven,Dep,Paseos del Sol,22,2450000.0,1950000.0,20000000.0,4.281853460630232,mediana_IQR,77.5,56.0,200.0,2.390021672171488,mediana_IQR,34018.56763925729,28571.42857142857,100000.0,3.843771832679578,mediana_IQR
Sep25,Zap,Ven,Dep,Poniente,42,6200000.0,3550000.0,13800000.0,1.3796960263861475,mediana_IQR,108.0,60.0,208.0,0.7296982623843853,mediana_IQR,61737.496872614895,42713.56783919598,82000.0,0.027632511950800374,media_desv
