Periodo,Ciudad,Operacion,Tipo,Colonia,n,precio_metodo,precio_representativo,precio_skew,precio_shapiro_p,precio_coef_var_pct,precio_justificacion,area_m2_metodo,area_m2_representativo,area_m2_skew,area_m2_shapiro_p,area_m2_coef_var_pct,area_m2_justificacion,PxM2_metodo,PxM2_representativo,PxM2_skew,PxM2_shapiro_p,PxM2_coef_var_pct,PxM2_justificacion
Sep25,Gdl,Ven,Dep,Mezquitán Country,5,mediana_rango,3086146.8,-0.24527792479352084,,102.16083934413597,5<=n<10 usar mediana+rango,mediana_rango,67.4,0.21153252035409364,,95.9743018950856,5<=n<10 usar mediana+rango,mediana_rango,46260.80065477119,1.8031930919399763,,45.34720801152174,5<=n<10 usar mediana+rango
Sep25,Gdl,Ven,Dep,Miraflores,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Dep,Moderna,78,mediana_IQR,3621648.0,0.9893921964775807,,102.16083934413597,condiciones mixtas: preferible robustez,mediana_IQR,71.57692307692308,1.8757839894630142,,95.9743018950856,asimetría fuerte |skew|>1,media_desv,53858.52216148816,-0.40999692658130593,,45.34720801152174,n>=30 & normalidad aceptada
Sep25,Gdl,Ven,Dep,Monraz,22,mediana_IQR,8225236.681818182,0.8549981202764875,,102.16083934413597,condiciones mixtas: preferible robustez,mediana_IQR,134.13636363636363,0.22855659747227158,,95.9743018950856,condiciones mixtas: preferible robustez,mediana_IQR,62850.67274107562,-0.3387754866722709,,45.34720801152174,condiciones mixtas: preferible robustez
Sep25,Gdl,Ven,Dep,Monumental,7,mediana_rango,2632714.285714286,-0.7835090020111674,,102.16083934413597,5<=n<10 usar mediana+rango,mediana_rango,74.14285714285714,0.3106811541262837,,95.9743018950856,5<=n<10 usar mediana+rango,mediana_rango,36562.03381231399,1.068000160199462,,45.34720801152174,5<=n<10 usar mediana+rango
Sep25,Gdl,Ven,Dep,Niños Héroes,3,no_estadistica,,-1.4623805766842433,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,-1.7320508075688745,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,0.23021113286544942,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Dep,Nueva España,12,mediana_IQR,3042839.0,0.7416425181024894,,102.16083934413597,condiciones mixtas: preferible robustez,mediana_IQR,70.41666666666667,2.156562120686892,,95.9743018950856,asimetría fuerte |skew|>1,mediana_IQR,43699.465343699114,0.488511931662746,,45.34720801152174,condiciones mixtas: preferible robustez
Sep25,Gdl,Ven,Dep,Oblatos,5,mediana_rango,2920233.8,1.6779900140585795,,102.16083934413597,5<=n<10 usar mediana+rango,mediana_rango,108.4,2.084384114750008,,95.9743018950856,5<=n<10 usar mediana+rango,mediana_rango,32092.660094914947,-0.23864569045534717,,45.34720801152174,5<=n<10 usar mediana+rango
Sep25,Gdl,Ven,Dep,Obrera,49,mediana_IQR,5748555.204081632,0.8449370053034575,,102.16083934413597,condiciones mixtas: preferible robustez,mediana_IQR,116.42857142857143,0.9993220322820169,,95.9743018950856,condiciones mixtas: preferible robustez,media_desv,55319.71538864756,0.27251879395378287,,45.34720801152174,n>=30 & normalidad aceptada
Sep25,Gdl,Ven,Dep,Observatorio,3,no_estadistica,,-0.18744879821483554,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,-0.6469685949215168,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,1.4672463030650902,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Dep,Polanco,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Dep,Popular Hornos,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Dep,Prados Providencia,42,media_desv,7817819.928571428,0.009768472300503985,,102.16083934413597,n>=30 & normalidad (skew bajo),mediana_IQR,139.88095238095238,0.8122725690130321,,95.9743018950856,condiciones mixtas: preferible robustez,media_desv,58524.2731140839,-0.37521597741504126,,45.34720801152174,n>=30 & normalidad aceptada
Sep25,Gdl,Ven,Dep,Providencia,51,mediana_IQR,9912305.25490196,4.140700238241605,,102.16083934413597,asimetría fuerte |skew|>1,mediana_IQR,143.8235294117647,2.9358574703027305,,95.9743018950856,asimetría fuerte |skew|>1,mediana_IQR,73305.81999018075,0.9746597961136636,,45.34720801152174,condiciones mixtas: preferible robustez
Sep25,Gdl,Ven,Dep,Providencia 2a Sección,16,mediana_IQR,7009068.875,0.9621411729241315,,102.16083934413597,condiciones mixtas: preferible robustez,mediana_IQR,134.4375,0.8952460675108331,,95.9743018950856,condiciones mixtas: preferible robustez,mediana_IQR,61082.216241400616,-0.9040389612690517,,45.34720801152174,condiciones mixtas: preferible robustez
Sep25,Gdl,Ven,Dep,Providencia 3a Sección,7,mediana_rango,6271407.428571428,-0.36734496533354993,,102.16083934413597,5<=n<10 usar mediana+rango,mediana_rango,122.28571428571429,0.7535654632799629,,95.9743018950856,5<=n<10 usar mediana+rango,mediana_rango,54505.65778797825,-0.46696277515324813,,45.34720801152174,5<=n<10 usar mediana+rango
Sep25,Gdl,Ven,Dep,Providencia 4a Sección,11,mediana_IQR,8468568.454545455,1.3399039484778812,,102.16083934413597,asimetría fuerte |skew|>1,mediana_IQR,146.27272727272728,0.5613724138873167,,95.9743018950856,condiciones mixtas: preferible robustez,mediana_IQR,58131.2845482802,0.3255365650615378,,45.34720801152174,condiciones mixtas: preferible robustez
Sep25,Gdl,Ven,Dep,Quinta Velarde,2,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Dep,Rancho Nuevo,3,no_estadistica,,-0.7221086457211285,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,1.7320508075688774,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,0.19945783082153795,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Dep,Real,3,no_estadistica,,-0.46654435040920544,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,0.24894221604219022,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,-0.49161304994262617,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Dep,Reforma,5,mediana_rango,2374432.8,0.21449897649431815,,102.16083934413597,5<=n<10 usar mediana+rango,mediana_rango,85.0,-1.3488203756894277,,95.9743018950856,5<=n<10 usar mediana+rango,mediana_rango,29264.745121677937,2.129915253317465,,45.34720801152174,5<=n<10 usar mediana+rango
Sep25,Gdl,Ven,Dep,Rincón de La Agua Azul,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Dep,San Andrés,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Dep,San Antonio,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Dep,San Juan Bosco,2,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Dep,San Juan de Dios,15,mediana_IQR,2391919.8666666667,2.1926033522428554,,102.16083934413597,asimetría fuerte |skew|>1,mediana_IQR,67.33333333333333,2.283771574675886,,95.9743018950856,asimetría fuerte |skew|>1,mediana_IQR,36574.84196710992,1.0316101179758017,,45.34720801152174,asimetría fuerte |skew|>1
Sep25,Gdl,Ven,Dep,San Juan de Dios II,7,mediana_rango,2339187.4285714286,1.0796592147376078,,102.16083934413597,5<=n<10 usar mediana+rango,mediana_rango,63.0,1.2109999999999999,,95.9743018950856,5<=n<10 usar mediana+rango,mediana_rango,37298.80884082951,1.8476245836974945,,45.34720801152174,5<=n<10 usar mediana+rango
Sep25,Gdl,Ven,Dep,San Miguel de Mezquitán,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Dep,San Rafael,5,mediana_rango,2782600.0,0.28160509279017343,,102.16083934413597,5<=n<10 usar mediana+rango,mediana_rango,122.4,1.1201867785991892,,95.9743018950856,5<=n<10 usar mediana+rango,mediana_rango,23527.320261437908,-0.6590495314966428,,45.34720801152174,5<=n<10 usar mediana+rango
Sep25,Gdl,Ven,Dep,San Rafael Residencial,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Dep,Santa Eduwiges,4,no_estadistica,,-1.0843623964285731,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,1.8862699078742553,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,-0.4888272816839819,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Dep,Santa Rita,2,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Dep,Santos Degollado,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Dep,Sutaj,5,mediana_rango,2631800.0,1.0953369738834093,,102.16083934413597,5<=n<10 usar mediana+rango,mediana_rango,72.6,1.3897600855795325,,95.9743018950856,5<=n<10 usar mediana+rango,mediana_rango,36971.34229263016,-0.4788165087405024,,45.34720801152174,5<=n<10 usar mediana+rango
Sep25,Gdl,Ven,Dep,Terranova,4,no_estadistica,,1.0860709334335839,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,0.3021013522204996,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,1.9920330115926914,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Dep,Tetlán,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Dep,Vallarta,6,mediana_rango,5107237.5,0.27061237971653734,,102.16083934413597,5<=n<10 usar mediana+rango,mediana_rango,80.33333333333333,0.16225412934883443,,95.9743018950856,5<=n<10 usar mediana+rango,mediana_rango,63617.7143536343,0.6756577217652396,,45.34720801152174,5<=n<10 usar mediana+rango
Sep25,Gdl,Ven,Dep,Vallarta Norte,26,mediana_IQR,6881202.653846154,0.5250009838330739,,102.16083934413597,condiciones mixtas: preferible robustez,mediana_IQR,121.34615384615384,0.4449655408867606,,95.9743018950856,condiciones mixtas: preferible robustez,mediana_IQR,58986.00188530368,0.06649140329461518,,45.34720801152174,condiciones mixtas: preferible robustez
Sep25,Gdl,Ven,Dep,Vallarta Poniente,7,mediana_rango,5732943.857142857,0.22439020810283736,,102.16083934413597,5<=n<10 usar mediana+rango,mediana_rango,99.71428571428571,0.6080897807004487,,95.9743018950856,5<=n<10 usar mediana+rango,mediana_rango,58411.297102219345,-0.5099503210501254,,45.34720801152174,5<=n<10 usar mediana+rango
Sep25,Gdl,Ven,Dep,Vallarta San Jorge,24,mediana_IQR,11096473.458333334,1.3282967231741147,,102.16083934413597,asimetría fuerte |skew|>1,mediana_IQR,165.66666666666666,1.182621660634949,,95.9743018950856,asimetría fuerte |skew|>1,mediana_IQR,66910.31304376887,2.0141332472327864,,45.34720801152174,asimetría fuerte |skew|>1
Sep25,Gdl,Ven,Dep,Victoria,7,mediana_rango,3839914.1428571427,-0.9228648188640746,,102.16083934413597,5<=n<10 usar mediana+rango,mediana_rango,94.42857142857143,0.5703747192564703,,95.9743018950856,5<=n<10 usar mediana+rango,mediana_rango,43056.18988559621,0.7121266866742455,,45.34720801152174,5<=n<10 usar mediana+rango
Sep25,Gdl,Ven,Dep,Villa Guerrero,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Dep,Villas de San Juan,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Dep,Villaseñor (Santa Teresita),26,mediana_IQR,3618156.5384615385,0.6769202718444997,,102.16083934413597,condiciones mixtas: preferible robustez,mediana_IQR,64.76923076923077,1.102423000641661,,95.9743018950856,asimetría fuerte |skew|>1,mediana_IQR,57078.45030194455,-1.175759777006235,,45.34720801152174,asimetría fuerte |skew|>1
Sep25,Gdl,Ven,Dep,Zona Centro,27,mediana_IQR,3479364.4444444445,1.2011777549622265,,102.16083934413597,asimetría fuerte |skew|>1,mediana_IQR,66.37037037037037,0.36186032563597587,,95.9743018950856,condiciones mixtas: preferible robustez,mediana_IQR,53770.30388530727,1.4884072314313888,,45.34720801152174,asimetría fuerte |skew|>1
Sep25,Gdl,Ven,Local comercial,8 de Julio,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Local comercial,Americana,5,mediana_rango,23408000.0,0.14043265573339095,,102.16083934413597,5<=n<10 usar mediana+rango,mediana_rango,640.2,1.2904658383443435,,95.9743018950856,5<=n<10 usar mediana+rango,mediana_rango,39630.04694038333,0.1072686115556696,,45.34720801152174,5<=n<10 usar mediana+rango
Sep25,Gdl,Ven,Local comercial,Analco,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Local comercial,Arcos,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Local comercial,Arcos Vallarta,4,no_estadistica,,-0.17992423741162808,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,0.8530434996392516,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,-1.0211642615883842,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Local comercial,Barragán Hernández,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Local comercial,Benito Juárez,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Local comercial,Centro,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Local comercial,Colomos Providencia,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Local comercial,Del Fresno,2,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Local comercial,El Carmen,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Local comercial,Ferrocarril,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Local comercial,Hermosa Provincia,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Local comercial,Hernández Romo,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Local comercial,Insurgentes,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Local comercial,Jardines de Los Historiadores,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Local comercial,Jardines del Bosque,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Local comercial,La Perla,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Local comercial,Ladrón de Guevara,3,no_estadistica,,0.623379295171844,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,0.3174648028214278,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,-1.6703887284579424,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Local comercial,Lomas de Polanco,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Local comercial,Mezquitán,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Local comercial,Moderna,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Local comercial,Obrera,3,no_estadistica,,0.09511816619234374,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,-1.389636138706492,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,1.3286711970736984,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Local comercial,Olimpica,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Local comercial,Panorámica de Huentitán,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Local comercial,Progreso,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Local comercial,Providencia,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Local comercial,San Andrés,2,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Local comercial,San Juan de Dios,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Local comercial,San Juan de Dios II,2,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Local comercial,San Miguel de Mezquitán,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Local comercial,Santa Mónica,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Local comercial,Vallarta Norte,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Local comercial,Victoria,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Local comercial,Villaseñor (Santa Teresita),1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Local comercial,Zona Centro,3,no_estadistica,,1.558700832661469,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,1.2368821369530452,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,0.07097421449465104,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Ofc,Americana,3,no_estadistica,,-0.14612905108539923,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,-0.9522069194986307,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,1.0807097438294335,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Ofc,Arcos Vallarta,3,no_estadistica,,1.661024392815871,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,1.3648093022557368,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,1.574888935437768,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Ofc,Chapalita,3,no_estadistica,,0.7015225392320775,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,1.352761731487178,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,-0.4582430575131401,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Ofc,Circunvalación Vallarta,5,mediana_rango,22140000.0,1.6237621035207457,,102.16083934413597,5<=n<10 usar mediana+rango,mediana_rango,435.2,2.0887029977032676,,95.9743018950856,5<=n<10 usar mediana+rango,mediana_rango,62561.98324336909,0.2708967093965004,,45.34720801152174,5<=n<10 usar mediana+rango
Sep25,Gdl,Ven,Ofc,Country Club,8,mediana_rango,18107875.0,2.7166751429662126,,102.16083934413597,5<=n<10 usar mediana+rango,mediana_rango,276.0,2.80928026279591,,95.9743018950856,5<=n<10 usar mediana+rango,mediana_rango,70219.50809368645,2.0682672733258687,,45.34720801152174,5<=n<10 usar mediana+rango
Sep25,Gdl,Ven,Ofc,Independencia Oriente,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Ofc,Jardines Plaza del Sol,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Ofc,Jardines del Bosque,2,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Ofc,Juan Manuel,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Ofc,La Cruz,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Ofc,La Perla,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Ofc,Ladrón de Guevara,7,mediana_rango,15091679.142857144,-0.3457206793236232,,102.16083934413597,5<=n<10 usar mediana+rango,mediana_rango,239.57142857142858,0.10875098718034769,,95.9743018950856,5<=n<10 usar mediana+rango,mediana_rango,64250.98261982468,-0.05577486747363093,,45.34720801152174,5<=n<10 usar mediana+rango
Sep25,Gdl,Ven,Ofc,Prados Providencia,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Ofc,Providencia,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Ofc,Providencia 2a Sección,2,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Ofc,San Juan de Dios,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Ofc,Vallarta,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
