Periodo,Ciudad,Operacion,Tipo,Colonia,n,precio_min,precio_mean,precio_max,area_m2_min,area_m2_mean,area_m2_max,PxM2_min,PxM2_mean,PxM2_max
Sep25,Zap,Ven,Cas,Coto Alva 1,11,2380000.0,3577272.727272727,4550000.0,77.0,127.0909090909091,190.0,23947.36842,28625.02002727273,33730.15873
Sep25,Zap,Ven,Cas,Coto Alva 2,2,2790000.0,3095000.0,3400000.0,80.0,90.0,100.0,34000.0,34437.5,34875.0
Sep25,Zap,Ven,Cas,Coto Alva 3,2,2890000.0,3590000.0,4290000.0,100.0,128.0,156.0,27500.0,28200.0,28900.0
Sep25,Zap,Ven,Cas,Coto Amalfi,1,3200000.0,3200000.0,3200000.0,133.0,133.0,133.0,24060.15038,24060.15038,24060.15038
Sep25,Zap,Ven,Cas,Coto Casa Blanca,1,2290000.0,2290000.0,2290000.0,102.0,102.0,102.0,22450.98039,22450.98039,22450.98039
Sep25,Zap,Ven,Cas,Coto Cañadas,1,4380000.0,4380000.0,4380000.0,117.0,117.0,117.0,37435.89744,37435.89744,37435.89744
Sep25,Zap,Ven,Cas,Coto Creta,2,4100000.0,4275000.0,4450000.0,162.0,162.0,162.0,25308.64198,26388.888890000002,27469.1358
Sep25,Zap,Ven,Cas,Coto El Secreto,2,3390000.0,3480000.0,3570000.0,125.0,130.0,135.0,25111.11111,26835.555555,28560.0
Sep25,Zap,Ven,Cas,Coto F2 Norte Sienna,4,3860000.0,4115000.0,4350000.0,163.0,169.25,184.0,23113.77246,24342.143435,25460.1227
Sep25,Zap,Ven,Cas,Coto F2 Sur Sivec,7,4100000.0,4416219.571428572,4950000.0,139.0,170.28571428571428,198.0,23939.39394,26137.631785714282,30143.88489
Sep25,Zap,Ven,Cas,Coto Galarza,23,3900000.0,4366652.173913044,4950000.0,115.0,179.82608695652175,206.0,22358.97436,24550.19949347826,36956.52174
Sep25,Zap,Ven,Cas,Coto Livorno,1,3500000.0,3500000.0,3500000.0,170.0,170.0,170.0,20588.23529,20588.23529,20588.23529
Sep25,Zap,Ven,Cas,Coto Vitana,10,4890000.0,5565500.0,6595000.0,105.0,176.9,237.0,20632.91139,33526.99560100001,51333.33333
Sep25,Zap,Ven,Cas,Coto Zoi,6,2950000.0,3886763.0,4297139.0,90.0,138.83333333333334,170.0,25000.0,28338.69604166667,32777.77778
Sep25,Zap,Ven,Cas,Crucero de La Mesa,2,1350000.0,1900000.0,2450000.0,200.0,239.0,278.0,6750.0,7781.47482,8812.94964
