Periodo,Ciudad,Operacion,Tipo,Colonia,n,precio_representativo,precio_min,precio_max,precio_skew,precio_metodo,area_m2_representativo,area_m2_min,area_m2_max,area_m2_skew,area_m2_metodo,PxM2_representativo,PxM2_min,PxM2_max,PxM2_skew,PxM2_metodo
Sep25,Gdl,Ven,Dep,Monraz,17,7500000.0,3400000.0,11200000.0,-0.004823713714573922,mediana_IQR,116.0,63.0,198.0,0.2699511803461884,mediana_IQR,66176.47059,42500.0,83750.72857,-0.2605996640072813,mediana_IQR
Sep25,Gdl,Ven,Dep,Monumental,9,2930000.0,1790000.0,3119000.0,-1.1232931650775713,mediana_rango,75.0,53.0,95.0,-0.28574532708312356,mediana_rango,32831.57895,27538.46154,51131.14754,1.4302416491333287,mediana_rango
Sep25,Gdl,Ven,Dep,Nueva España,12,2903461.0,2387703.0,4005484.0,0.7416425181024894,mediana_IQR,69.0,58.0,117.0,2.156562120686892,mediana_IQR,44209.145730000004,34179.48718,54869.64384,0.4885119327350572,mediana_IQR
Sep25,Gdl,Ven,Dep,Obrera,39,3990000.0,2400000.0,9904230.0,1.321696956157161,mediana_IQR,89.02564102564102,41.0,157.0,0.49763236933920857,media_desv,58784.448177948725,30769.23077,96726.59524,0.46783578457091457,media_desv
Sep25,Gdl,Ven,Dep,Prados Providencia,34,7346865.794117647,3415000.0,12800000.0,0.4095253944377671,media_desv,122.88235294117646,47.0,194.0,0.13657056442949886,media_desv,61001.66327058823,41666.66667,76672.87234,-0.08647729348830586,media_desv
Sep25,Gdl,Ven,Dep,Providencia,49,7198000.0,2753760.0,15721856.0,1.0516908676784367,mediana_IQR,100.0,42.0,189.0,0.676197221795577,mediana_IQR,71929.82456,51594.8254,143478.2609,1.9418841918554595,mediana_IQR
Sep25,Gdl,Ven,Dep,Providencia 2a Sección,12,6200000.0,3494190.0,9550000.0,0.34486227538713304,mediana_IQR,87.5,47.0,175.0,1.3476646732224802,mediana_IQR,72083.333335,44742.85714,82030.92784,-1.6059293887422572,mediana_IQR
Sep25,Gdl,Ven,Dep,Providencia 3a Sección,6,5924000.0,3430000.0,8546450.0,0.007321807890752277,mediana_rango,106.5,49.0,155.0,-0.3536918080817738,mediana_rango,56521.109580000004,48500.0,70000.0,0.7117726785259159,mediana_rango
Sep25,Gdl,Ven,Dep,Providencia 4a Sección,7,4950000.0,3938128.0,6300000.0,0.2645510045945461,mediana_rango,82.0,64.0,124.0,0.2527380594970383,mediana_rango,56756.75676,39919.35484,78473.33333,0.5042552499195051,mediana_rango
Sep25,Gdl,Ven,Dep,Reforma,5,2380000.0,2090000.0,2680000.0,0.21449897649431815,mediana_rango,87.0,55.0,100.0,-1.3488203756894277,mediana_rango,26321.83908,23800.0,44221.16364,2.129915253361748,mediana_rango
Sep25,Gdl,Ven,Dep,San Juan de Dios,15,2250000.0,1415000.0,4861600.0,2.1926033522428554,mediana_IQR,60.0,31.0,157.0,2.283771574675886,mediana_IQR,35938.04348,30965.6051,45645.16129,1.0316101182090915,mediana_IQR
Sep25,Gdl,Ven,Dep,San Juan de Dios II,7,2153344.0,2097234.0,2780000.0,1.0796592147376078,mediana_rango,58.0,55.0,79.0,1.2109999999999999,mediana_rango,36985.67241,34965.58228,41636.36364,1.8476245862673133,mediana_rango
Sep25,Gdl,Ven,Dep,Sutaj,5,2620000.0,2099000.0,3470000.0,1.0953369738834093,mediana_rango,69.0,51.0,108.0,1.3897600855795325,mediana_rango,36986.30137,32129.62963,41156.86275,-0.4788165069762154,mediana_rango
Sep25,Gdl,Ven,Dep,Vallarta,6,4925000.0,3890000.0,6613425.0,0.27061237971653734,mediana_rango,77.5,64.0,99.0,0.16225412934883443,mediana_rango,62990.05682,55555.55556,74308.14607,0.6756577228417512,mediana_rango
Sep25,Gdl,Ven,Dep,Vallarta Norte,24,6267000.0,3790000.0,9850000.0,0.16976022647591668,mediana_IQR,108.5,61.0,178.0,0.3875742830484782,mediana_IQR,61560.60606,38888.88889,80869.56522,-0.19426091268103424,mediana_IQR
Sep25,Gdl,Ven,Dep,Vallarta Poniente,7,5898000.0,2790000.0,8900000.0,0.22439020810283736,mediana_rango,104.0,60.0,161.0,0.6080897807004487,mediana_rango,58028.84615,38655.46218,71926.82927,-0.5099503213195495,mediana_rango
Sep25,Gdl,Ven,Dep,Vallarta San Jorge,20,7245000.0,4510000.0,11500000.0,0.5352263921224658,mediana_IQR,114.0,60.0,199.0,0.5802226154471176,mediana_IQR,63676.3285,52000.0,78856.41892,0.5792295426083346,mediana_IQR
Sep25,Gdl,Ven,Dep,Victoria,8,3868523.0,2190000.0,4780000.0,-0.5612586411830367,mediana_rango,75.5,62.0,147.0,0.7994878068457076,mediana_rango,44443.007975,30000.0,63500.74194,0.36913913279735183,mediana_rango
Sep25,Gdl,Ven,Dep,Villaseñor (Santa Teresita),25,3480034.0,1695000.0,6908358.0,0.771044445541806,mediana_IQR,58.0,35.0,129.0,1.2298803191394958,mediana_IQR,61020.71795,30000.0,72557.63077,-1.3784294521282026,mediana_IQR
Sep25,Gdl,Ven,Dep,Zona Centro,27,2889935.0,1681417.0,7650000.0,1.2095818347899299,mediana_IQR,71.0,30.0,122.0,0.34079991708573576,mediana_IQR,48387.09677,23411.76471,83660.55224,0.3495724679064707,mediana_IQR
