Periodo,Ciudad,Operacion,Tipo,Colonia,n,precio_min,precio_mean,precio_max,area_m2_min,area_m2_mean,area_m2_max,PxM2_min,PxM2_mean,PxM2_max
Sep25,Gdl,Ven,Cas,Lomas del Paradero,1,3300000.0,3300000.0,3300000.0,80.0,80.0,80.0,41250.0,41250.0,41250.0
Sep25,Gdl,Ven,Cas,Lomas del Paraíso I,1,2500000.0,2500000.0,2500000.0,204.0,204.0,204.0,12254.90196,12254.90196,12254.90196
Sep25,Gdl,Ven,Cas,Lomas del Paraíso III,3,3300000.0,3300000.0,3300000.0,87.0,87.0,87.0,37931.03448,37931.03448,37931.03448
Sep25,Gdl,Ven,Cas,Los Arrayanes,2,3550000.0,3550000.0,3550000.0,137.0,143.5,150.0,23666.66667,24789.537715,25912.40876
Sep25,Gdl,Ven,Cas,Lázaro Cárdenas,3,2180000.0,2743333.3333333335,3800000.0,88.0,135.66666666666666,201.0,18905.47264,20915.332173333332,24772.72727
Sep25,Gdl,Ven,Cas,López Portillo,1,3850000.0,3850000.0,3850000.0,145.0,145.0,145.0,26551.72414,26551.72414,26551.72414
Sep25,Gdl,Ven,Cas,Mezquitán,3,2300000.0,2880000.0,3990000.0,69.0,144.66666666666666,294.0,13571.42857,26667.784483333333,33333.33333
Sep25,Gdl,Ven,Cas,Mezquitán Country,4,2400000.0,4212500.0,5850000.0,80.0,190.5,266.0,18333.33333,23079.5739325,30000.0
Sep25,Gdl,Ven,Cas,Miravalle,5,1790000.0,2794000.0,3480000.0,109.0,134.4,157.0,16422.01835,20748.464337999998,25000.0
Sep25,Gdl,Ven,Cas,Modelo,1,3900000.0,3900000.0,3900000.0,84.0,84.0,84.0,46428.57143,46428.57143,46428.57143
Sep25,Gdl,Ven,Cas,Moderna,6,4160000.0,7640000.0,13000000.0,198.0,283.1666666666667,355.0,17263.84365,26951.24277,39393.93939
Sep25,Gdl,Ven,Cas,Monraz,4,5800000.0,13225000.0,16800000.0,173.0,456.75,677.0,24815.36189,30301.872825,33750.0
Sep25,Gdl,Ven,Cas,Monumental,5,4000000.0,6264000.0,9375000.0,260.0,361.6,700.0,13392.85714,18576.992782,23694.02985
Sep25,Gdl,Ven,Cas,Morelos,3,2650000.0,3066333.3333333335,3399000.0,145.0,153.0,168.0,18150.68493,20035.655239999996,21724.13793
Sep25,Gdl,Ven,Cas,Oblatos,2,2250000.0,2775000.0,3300000.0,95.0,127.5,160.0,20625.0,22154.605265,23684.21053
Sep25,Gdl,Ven,Cas,Oblatos Pte.,1,859007.0,859007.0,859007.0,44.0,44.0,44.0,19522.88636,19522.88636,19522.88636
Sep25,Gdl,Ven,Cas,Obrera,5,3292000.0,7688400.0,11500000.0,152.0,262.4,470.0,18811.42857,29578.824105999996,42279.41176
Sep25,Gdl,Ven,Cas,Observatorio,1,5720000.0,5720000.0,5720000.0,201.0,201.0,201.0,28457.71144,28457.71144,28457.71144
Sep25,Gdl,Ven,Cas,Olimpica,5,3100000.0,4553800.0,8669000.0,168.0,238.6,366.0,11439.11439,18938.401262,23685.79235
Sep25,Gdl,Ven,Cas,Plutarco Elías Calles,1,2200000.0,2200000.0,2200000.0,119.0,119.0,119.0,18487.39496,18487.39496,18487.39496
Sep25,Gdl,Ven,Cas,Prados Providencia,4,7500000.0,11862500.0,16950000.0,160.0,362.5,523.0,22944.55067,35489.825745,46875.0
Sep25,Gdl,Ven,Cas,Providencia,3,8500000.0,11916666.666666666,13950000.0,307.0,342.3333333333333,381.0,25073.74631,35003.46503666667,43322.47557
Sep25,Gdl,Ven,Cas,Providencia 2a Sección,4,8499000.0,13849750.0,21000000.0,339.0,410.75,541.0,25070.79646,34028.384215000005,52109.18114
Sep25,Gdl,Ven,Cas,Providencia 3a Sección,5,8499000.0,10467800.0,13350000.0,250.0,317.0,385.0,25070.79646,33190.544576,37236.36364
Sep25,Gdl,Ven,Cas,Providencia 4a Sección,2,11950000.0,23475000.0,35000000.0,402.0,551.0,700.0,29726.36816,39863.18408,50000.0
Sep25,Gdl,Ven,Cas,Quinta Velarde,1,3000000.0,3000000.0,3000000.0,95.0,95.0,95.0,31578.94737,31578.94737,31578.94737
Sep25,Gdl,Ven,Cas,Rancho Nuevo,1,3500000.0,3500000.0,3500000.0,100.0,100.0,100.0,35000.0,35000.0,35000.0
Sep25,Gdl,Ven,Cas,Real,1,6100000.0,6100000.0,6100000.0,373.0,373.0,373.0,16353.8874,16353.8874,16353.8874
Sep25,Gdl,Ven,Cas,Reforma,1,2450000.0,2450000.0,2450000.0,115.0,115.0,115.0,21304.34783,21304.34783,21304.34783
Sep25,Gdl,Ven,Cas,Rio Verde,1,1980000.0,1980000.0,1980000.0,74.0,74.0,74.0,26756.75676,26756.75676,26756.75676
Sep25,Gdl,Ven,Cas,San Andrés,4,2790000.0,3935000.0,6900000.0,117.0,216.0,359.0,14607.32984,18694.275342499997,25213.67521
Sep25,Gdl,Ven,Cas,San Antonio,2,2690000.0,3395000.0,4100000.0,123.0,176.5,230.0,17826.08696,19848.002829999998,21869.9187
Sep25,Gdl,Ven,Cas,San Bernardo,1,21400000.0,21400000.0,21400000.0,570.0,570.0,570.0,37543.85965,37543.85965,37543.85965
Sep25,Gdl,Ven,Cas,San Carlos,2,2190000.0,2795000.0,3400000.0,102.0,105.5,109.0,21470.58824,26331.624395,31192.66055
Sep25,Gdl,Ven,Cas,San Juan de Dios,2,3500000.0,3890000.0,4280000.0,164.0,170.5,177.0,21341.46341,22761.127184999998,24180.79096
Sep25,Gdl,Ven,Cas,San Juan de Dios II,2,2299000.0,3799500.0,5300000.0,142.0,299.0,456.0,11622.80702,13906.473935,16190.14085
Sep25,Gdl,Ven,Cas,San Marcos,2,2000000.0,2600000.0,3200000.0,200.0,206.5,213.0,10000.0,12511.737089999999,15023.47418
Sep25,Gdl,Ven,Cas,San Martin,1,1750000.0,1750000.0,1750000.0,96.0,96.0,96.0,18229.16667,18229.16667,18229.16667
Sep25,Gdl,Ven,Cas,San Miguel de Huentitán,1,3450000.0,3450000.0,3450000.0,243.0,243.0,243.0,14197.53086,14197.53086,14197.53086
Sep25,Gdl,Ven,Cas,San Miguel de Mezquitán,1,7500000.0,7500000.0,7500000.0,400.0,400.0,400.0,18750.0,18750.0,18750.0
Sep25,Gdl,Ven,Cas,San Rafael,2,3330000.0,5815000.0,8300000.0,143.0,251.5,360.0,23055.55556,23171.134425,23286.71329
Sep25,Gdl,Ven,Cas,Santa Cecilia,2,2500000.0,2900000.0,3300000.0,155.0,190.0,225.0,11111.11111,16200.716844999999,21290.32258
Sep25,Gdl,Ven,Cas,Santa Elena Estadio,3,2600000.0,3530000.0,4290000.0,142.0,161.66666666666666,178.0,18309.85915,21698.792,26000.0
Sep25,Gdl,Ven,Cas,Santa Elena de La Cruz,2,2000000.0,3375000.0,4750000.0,102.0,142.5,183.0,19607.84314,22782.063645000002,25956.28415
Sep25,Gdl,Ven,Cas,Santa María,1,2850000.0,2850000.0,2850000.0,280.0,280.0,280.0,10178.57143,10178.57143,10178.57143
Sep25,Gdl,Ven,Cas,Santa Mónica,3,4044000.0,6343000.0,10490000.0,232.0,301.3333333333333,385.0,14090.59233,20237.448526666667,27246.75325
Sep25,Gdl,Ven,Cas,Santa Rita,7,4500000.0,13871428.57142857,30000000.0,96.0,397.7142857142857,589.0,23769.10017,37100.857422857145,68027.21088
Sep25,Gdl,Ven,Cas,Terranova,4,10900000.0,13475000.0,19200000.0,322.0,373.75,434.0,27419.35484,36781.376529999994,55652.17391
Sep25,Gdl,Ven,Cas,Tetlán II,1,1350000.0,1350000.0,1350000.0,70.0,70.0,70.0,19285.71429,19285.71429,19285.71429
Sep25,Gdl,Ven,Cas,Universitaria,1,6000000.0,6000000.0,6000000.0,348.0,348.0,348.0,17241.37931,17241.37931,17241.37931
Sep25,Gdl,Ven,Cas,Vallarta,1,6200000.0,6200000.0,6200000.0,270.0,270.0,270.0,22962.96296,22962.96296,22962.96296
Sep25,Gdl,Ven,Cas,Vallarta Norte,3,6990000.0,12646666.666666666,19000000.0,220.0,366.6666666666667,500.0,31447.36842,33740.03189666667,38000.0
Sep25,Gdl,Ven,Cas,Vallarta Poniente,7,8990000.0,10639285.714285715,13000000.0,160.0,293.2857142857143,429.0,26794.87179,39111.05686571428,59375.0
Sep25,Gdl,Ven,Cas,Verde Valle,3,8700000.0,10388333.333333334,11900000.0,231.0,288.3333333333333,380.0,31315.78947,36857.53844,41594.48819
Sep25,Gdl,Ven,Cas,Victoria,9,7800000.0,12061555.555555556,18000000.0,250.0,403.55555555555554,550.0,23023.25581,31794.275802222222,55600.0
Sep25,Gdl,Ven,Cas,Villa Guerrero,1,4100000.0,4100000.0,4100000.0,131.0,131.0,131.0,31297.70992,31297.70992,31297.70992
Sep25,Gdl,Ven,Cas,Villas de San Juan,2,2450000.0,2450000.0,2450000.0,80.0,89.5,99.0,24747.47475,27686.237375,30625.0
Sep25,Gdl,Ven,Cas,Villaseñor (Santa Teresita),9,2500000.0,4820555.555555556,7135000.0,99.0,166.88888888888889,259.0,22046.33205,29472.383621111112,42063.49206
Sep25,Gdl,Ven,Cas,Zona Centro,3,2950000.0,7016666.666666667,13300000.0,126.0,283.6666666666667,396.0,14589.66565,23862.740883333336,33585.85859
