Periodo,Ciudad,Operacion,Tipo,Colonia,n,precio_min,precio_mean,precio_max,area_m2_min,area_m2_mean,area_m2_max,PxM2_min,PxM2_mean,PxM2_max
Sep25,Zap,Ven,Dep,Hacienda de Las Lomas,12,5890000.0,8008803.583333333,13200000.0,90.0,134.41666666666666,220.0,48295.454545454544,60853.69980897728,74774.77477477478
Sep25,Zap,Ven,Dep,Hacienda del Tepeyac,3,2600000.0,3262000.0,4366000.0,56.0,73.66666666666667,95.0,40285.71428571428,44224.06015037594,46428.57142857143
Sep25,Zap,Ven,Dep,Hacienda del Valle,1,1300000.0,1300000.0,1300000.0,60.0,60.0,60.0,21666.666666666668,21666.666666666668,21666.666666666668
Sep25,Zap,Ven,Dep,Infonavit El Garabato,1,2500000.0,2500000.0,2500000.0,78.0,78.0,78.0,32051.28205128205,32051.28205128205,32051.28205128205
Sep25,Zap,Ven,Dep,Jacarandas,1,4500000.0,4500000.0,4500000.0,124.0,124.0,124.0,36290.32258064516,36290.32258064516,36290.32258064516
Sep25,Zap,Ven,Dep,Jardines Seattle,1,1999999.0,1999999.0,1999999.0,79.0,79.0,79.0,25316.443037974685,25316.443037974685,25316.443037974685
Sep25,Zap,Ven,Dep,Jardines Tepeyac,5,2100000.0,3850000.0,5050000.0,58.0,89.4,120.0,33908.0459770115,42848.59826184469,54878.04878048781
Sep25,Zap,Ven,Dep,Jardines Universidad,12,3090000.0,5489696.916666667,8985799.0,47.0,95.83333333333333,199.0,45000.0,61276.3949663865,82978.72340425532
Sep25,Zap,Ven,Dep,Jardines Vallarta,7,3700000.0,9791428.57142857,21000000.0,75.0,206.0,355.0,33802.81690140845,48752.32502891549,79847.90874524714
Sep25,Zap,Ven,Dep,Jardines de Guadalupe,8,3600000.0,5882329.375,7810000.0,62.0,123.125,172.0,35643.56435643564,48416.98077098511,60112.90322580645
Sep25,Zap,Ven,Dep,Jardines de La Patria,13,3299000.0,5161422.384615385,8200000.0,45.0,85.84615384615384,165.0,44736.84210526316,65122.064484930495,118318.66666666669
Sep25,Zap,Ven,Dep,Jardines de San Ignacio,6,3250000.0,4348458.333333333,6500000.0,50.0,95.83333333333333,144.0,32638.88888888889,48182.093700921374,73815.0
Sep25,Zap,Ven,Dep,Jardines del Porvenir,1,2700000.0,2700000.0,2700000.0,93.0,93.0,93.0,29032.25806451613,29032.25806451613,29032.25806451613
Sep25,Zap,Ven,Dep,Jardines del Sol,6,3350000.0,4525000.0,6250000.0,66.0,113.16666666666667,155.0,33070.86614173228,41699.456938659154,50757.57575757576
Sep25,Zap,Ven,Dep,Jardines del Vigía,4,3289000.0,4112750.0,5133000.0,60.0,84.25,106.0,46790.6976744186,49287.384925448896,54816.66666666666
Sep25,Zap,Ven,Dep,Jardín Real,32,3200000.0,5361493.6875,11200000.0,55.0,95.03125,235.0,41239.6694214876,56911.793546512505,66545.51351351352
Sep25,Zap,Ven,Dep,Jocotán,16,2591000.0,3796147.625,7250000.0,42.0,66.8125,115.0,38690.47619047619,58508.870914060724,97972.97297297296
Sep25,Zap,Ven,Dep,Juan Manuel Vallarta,35,3150000.0,5795781.628571428,11400000.0,60.0,112.94285714285714,294.0,26530.61224489796,53052.026806347996,75618.60273972603
Sep25,Zap,Ven,Dep,La Calma,24,2549000.0,3961337.7083333335,8810210.0,57.0,87.20833333333333,158.0,33986.666666666664,45742.733842863505,69841.28070175438
Sep25,Zap,Ven,Dep,La Ceiba,12,4990000.0,5889493.583333333,6650000.0,79.0,82.83333333333333,86.0,58705.882352941175,71136.11635726433,79315.58024691358
Sep25,Zap,Ven,Dep,La Estancia,6,3592640.0,5048064.5,5900000.0,64.0,110.0,148.0,39166.66666666666,47051.116720420134,56135.0
Sep25,Zap,Ven,Dep,La Giralda,13,2730000.0,4612454.384615385,6462948.0,50.0,97.92307692307692,242.0,22107.43801652893,50816.567352910024,59200.0
Sep25,Zap,Ven,Dep,La Gloria del Colli,2,3160000.0,3179000.0,3198000.0,104.0,104.0,104.0,30384.615384615383,30567.30769230769,30750.0
Sep25,Zap,Ven,Dep,La Loma,4,2480000.0,3667227.5,4958910.0,74.0,87.5,100.0,33513.51351351351,41157.394768891696,49589.1
Sep25,Zap,Ven,Dep,La Mesa de La Coronilla,9,6441890.0,11226114.333333334,18400000.0,72.0,117.66666666666667,167.0,77929.6875,94913.07757008504,122297.48611111112
Sep25,Zap,Ven,Dep,La Palmita,9,2500000.0,3113333.3333333335,3950000.0,62.0,78.77777777777777,91.0,35714.28571428572,39648.85586688044,46470.58823529412
Sep25,Zap,Ven,Dep,La Patria Universidad,3,6500000.0,7883333.333333333,9900000.0,125.0,152.0,201.0,32338.30845771144,55769.17974231407,79200.0
Sep25,Zap,Ven,Dep,La Toscana,2,5760000.0,7125000.0,8490000.0,104.0,130.5,157.0,54076.43312101911,54730.524252817246,55384.61538461538
Sep25,Zap,Ven,Dep,La Tuzanía,6,1050000.0,2289296.6666666665,4565304.0,53.0,69.66666666666667,88.0,16250.0,30411.22623395685,51924.13953488372
Sep25,Zap,Ven,Dep,Lagos del Country,3,2600000.0,5533333.333333333,10650000.0,85.0,108.33333333333333,150.0,30588.235294117647,46270.152505446626,71000.0
Sep25,Zap,Ven,Dep,Las Arboledas,26,2190000.0,2893557.6923076925,4868500.0,70.0,85.1923076923077,128.0,26941.176470588234,33855.092102888855,51111.11111111111
Sep25,Zap,Ven,Dep,Las Cumbres,4,9600000.0,11675000.0,17000000.0,214.0,259.0,310.0,32876.71232876712,45097.92941828408,54838.70967741936
Sep25,Zap,Ven,Dep,Las Flores,2,2800000.0,2800000.0,2800000.0,71.0,71.0,71.0,39436.619718309856,39436.619718309856,39436.619718309856
Sep25,Zap,Ven,Dep,Las Lomas Golf Hábitat,13,5209000.0,9888218.538461538,15200000.0,73.0,176.30769230769232,311.0,37826.086956521736,59571.80927183906,96018.97037037036
Sep25,Zap,Ven,Dep,Las Águilas,6,2659500.0,4728550.666666667,8360000.0,60.0,100.0,183.0,41783.04,47547.26679976075,52096.77419354839
Sep25,Zap,Ven,Dep,Laureles,1,3750000.0,3750000.0,3750000.0,79.0,79.0,79.0,47468.35443037975,47468.35443037975,47468.35443037975
Sep25,Zap,Ven,Dep,Loma Blanca,1,5200000.0,5200000.0,5200000.0,109.0,109.0,109.0,47706.42201834863,47706.42201834863,47706.42201834863
Sep25,Zap,Ven,Dep,Loma Bonita,30,2495000.0,4665562.0,9572210.0,50.0,88.76666666666667,223.0,28833.33333333333,54882.83359619786,92934.07766990292
Sep25,Zap,Ven,Dep,Loma Bonita Ejidal,14,1950000.0,3252481.6428571427,5440000.0,48.0,90.21428571428571,258.0,20895.5223880597,41419.98763864056,54749.515625
