Periodo,Ciudad,Operacion,Tipo,Colonia,n,precio_min,precio_mean,precio_max,area_m2_min,area_m2_mean,area_m2_max,PxM2_min,PxM2_mean,PxM2_max
Sep25,Zap,Ren,Cas,Colinas de San Javier,2,69500.0,94250.0,119000.0,400.0,466.0,532.0,173.75,198.71710525,223.6842105
Sep25,Zap,Ren,Cas,Conjunto Patria,1,65000.0,65000.0,65000.0,600.0,600.0,600.0,108.3333333,108.3333333,108.3333333
Sep25,Zap,Ren,Cas,Coto Abie,1,19000.0,19000.0,19000.0,108.0,108.0,108.0,175.9259259,175.9259259,175.9259259
Sep25,Zap,Ren,Cas,Coto Alva 2,1,13600.0,13600.0,13600.0,99.0,99.0,99.0,137.3737374,137.3737374,137.3737374
Sep25,Zap,Ren,Cas,Coto Amalfi,1,12000.0,12000.0,12000.0,89.0,89.0,89.0,134.8314607,134.8314607,134.8314607
Sep25,Zap,Ren,Cas,Coto Las Ventanas,1,15000.0,15000.0,15000.0,147.0,147.0,147.0,102.0408163,102.0408163,102.0408163
Sep25,Zap,Ren,Cas,Coto Zoi,1,19000.0,19000.0,19000.0,130.0,130.0,130.0,146.1538462,146.1538462,146.1538462
Sep25,Zap,Ren,Cas,De Los Fresnos,1,16500.0,16500.0,16500.0,96.0,96.0,96.0,171.875,171.875,171.875
Sep25,Zap,Ren,Cas,Del Parque,1,36000.0,36000.0,36000.0,215.0,215.0,215.0,167.4418605,167.4418605,167.4418605
Sep25,Zap,Ren,Cas,Del Valle,1,24000.0,24000.0,24000.0,183.0,183.0,183.0,131.147541,131.147541,131.147541
Sep25,Zap,Ren,Cas,El Campestre,2,10500.0,12000.0,13500.0,84.0,99.5,115.0,117.3913043,121.19565215,125.0
Sep25,Zap,Ren,Cas,El Colli Urbano,2,19000.0,19250.0,19500.0,117.0,126.0,135.0,144.4444444,153.4188034,162.3931624
Sep25,Zap,Ren,Cas,El Real,5,22000.0,24700.0,26000.0,140.0,165.6,195.0,123.0769231,151.57671276,178.3216783
Sep25,Zap,Ren,Cas,Elite,1,24000.0,24000.0,24000.0,163.0,163.0,163.0,147.2392638,147.2392638,147.2392638
Sep25,Zap,Ren,Cas,Foret,1,19500.0,19500.0,19500.0,146.0,146.0,146.0,133.5616438,133.5616438,133.5616438
Sep25,Zap,Ren,Cas,Hogares del Batan,1,18000.0,18000.0,18000.0,170.0,170.0,170.0,105.8823529,105.8823529,105.8823529
Sep25,Zap,Ren,Cas,Infonavit El Garabato,1,12500.0,12500.0,12500.0,96.0,96.0,96.0,130.2083333,130.2083333,130.2083333
Sep25,Zap,Ren,Cas,Jacarandas,1,46000.0,46000.0,46000.0,400.0,400.0,400.0,115.0,115.0,115.0
Sep25,Zap,Ren,Cas,Jardines Universidad,1,40000.0,40000.0,40000.0,200.0,200.0,200.0,200.0,200.0,200.0
Sep25,Zap,Ren,Cas,Jardines Vallarta,2,30000.0,31500.0,33000.0,250.0,268.0,286.0,115.3846154,117.6923077,120.0
Sep25,Zap,Ren,Cas,Jardines de Guadalupe,1,36500.0,36500.0,36500.0,227.0,227.0,227.0,160.7929515,160.7929515,160.7929515
