Ciudad,Colonia,operacion,tipo_propiedad,precio_q5,precio_q10,precio_q25,precio_q50,precio_q75,precio_q90,precio_q95,area_m2_q5,area_m2_q10,area_m2_q25,area_m2_q50,area_m2_q75,area_m2_q90,area_m2_q95,PxM2_q5,PxM2_q10,PxM2_q25,PxM2_q50,PxM2_q75,PxM2_q90,PxM2_q95
Zap,Palma Real,Ven,Cas,15800000.0,15800000.0,15800000.0,15800000.0,15800000.0,15800000.0,15800000.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,36155.60640732265,36155.60640732265,36155.60640732265,36155.60640732265,36155.60640732265,36155.60640732265,36155.60640732265
Zap,Palma Real,Ven,Dep,3967950.0,4060900.0,4339750.0,4804500.0,5432500.0,5809300.0,5934900.0,66.0,70.0,82.0,102.0,135.5,155.6,162.29999999999998,36985.14618865297,38109.34563174382,41481.94396101635,47102.94117647059,54801.470588235294,59420.58823529412,60960.294117647056
Zap,Paraíso Los Pinos,Ven,Cas,11365000.0,11430000.0,11625000.0,11950000.0,12225000.0,12390000.0,12445000.0,366.2,369.4,379.0,395.0,504.5,570.2,592.1,19728.074877334766,21052.240959881256,25024.73920752072,31645.569620253165,32282.839906545312,32665.202078320603,32792.65613557903
Zap,Paraísos del Colli,Ven,Cas,2415000.0,2430000.0,2475000.0,2880000.0,3319750.0,3427300.0,3463150.0,120.65,122.3,127.25,135.5,150.75,168.3,174.14999999999998,18608.141025641027,18754.74358974359,19194.55128205128,20223.646125116713,21536.444364980034,22486.91817152393,22803.742773705224
Zap,Parque Arrayanes,Ven,Cas,3550000.0,3550000.0,3550000.0,3550000.0,3550000.0,3550000.0,3550000.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,29098.360655737702,29098.360655737702,29098.360655737702,29098.360655737702,29098.360655737702,29098.360655737702,29098.360655737702
Zap,Parque Real,Ven,Cas,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,42857.142857142855,42857.142857142855,42857.142857142855,42857.142857142855,42857.142857142855,42857.142857142855,42857.142857142855
Zap,Parque Virreyes,Ven,Cas,10780000.0,11000000.0,13950000.0,17645999.0,23900000.0,32653199.80000001,35899999.99999999,217.8,234.0,310.0,350.0,513.0,619.6,642.1999999999999,36500.0,40527.27272727273,44763.746666666666,50417.14,57004.8309178744,61292.307692307695,66075.4274285714
Zap,Parque Virreyes,Ven,Dep,5137500.0,6025000.0,8687500.0,13125000.0,17562500.0,20225000.0,21112500.0,85.3,104.6,162.5,259.0,355.5,413.4,432.7,49458.63502279432,50244.703673907214,52602.909627245914,56533.252882810404,60463.596138374895,62821.802091713595,63607.87074282649
Zap,Parque de La Castellana,Ven,Cas,12520000.0,12540000.0,12600000.0,12700000.0,12800000.0,12860000.0,12880000.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,38523.07692307692,38584.61538461538,38769.230769230766,39076.92307692308,39384.61538461539,39569.23076923077,39630.769230769234
Zap,Parque de Las Aves,Ven,Cas,1390000.0,1390000.0,1390000.0,1390000.0,1390000.0,1390000.0,1390000.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,16951.219512195123,16951.219512195123,16951.219512195123,16951.219512195123,16951.219512195123,16951.219512195123,16951.219512195123
Zap,Parque de Las Azaleas,Ven,Cas,2350000.0,2350000.0,2350000.0,2350000.0,2350000.0,2350000.0,2350000.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0
Zap,Parques Tepeyac,Ven,Cas,3420000.0,3420000.0,3420000.0,3420000.0,3420000.0,3420000.0,3420000.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0
Zap,Parques de Tesistán,Ven,Cas,1384000.0,1488000.0,1800000.0,1939000.0,2365000.0,2620000.0,2705000.0,62.8,64.6,70.0,80.0,101.0,112.4,116.2,18468.17538896747,18650.636492220652,19198.0198019802,19708.33333333333,29508.19672131148,32728.27868852459,33801.639344262294
Zap,Parques de Tesistán,Ven,Dep,2280000.0,2280000.0,2280000.0,2280000.0,2280000.0,2280000.0,2280000.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,21308.41121495327,21308.41121495327,21308.41121495327,21308.41121495327,21308.41121495327,21308.41121495327,21308.41121495327
Zap,Parques de Tesistán III,Ven,Cas,1260500.0,1271000.0,1302500.0,1609500.0,2015250.0,2224500.0,2294250.0,49.55,52.1,59.75,75.5,95.25,110.10000000000001,115.04999999999998,19838.75,19977.5,20393.75,21226.293103448275,23019.625825385177,25165.29713866471,25880.520909757885
Zap,Parques de Tesistán III,Ven,Local comercial,1490000.0,1490000.0,1490000.0,1490000.0,1490000.0,1490000.0,1490000.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,27592.59259259259,27592.59259259259,27592.59259259259,27592.59259259259,27592.59259259259,27592.59259259259,27592.59259259259
Zap,Parques de Zapopan,Ven,Cas,4105500.0,4321000.0,4967500.0,6045000.0,7122500.0,7769000.0,7984500.0,99.35,105.7,124.75,156.5,188.25,207.3,213.65,37500.48875855327,37728.25024437928,38411.53470185728,39550.342130987294,40689.1495601173,41372.434017595304,41600.19550342131
Zap,Parques del Centinela,Ven,Cas,3074400.0,3248800.0,3772000.0,4644000.0,5516000.0,6039200.0,6213600.0,111.8,115.6,127.0,146.0,165.0,176.4,180.2,27245.128824476647,27638.405797101448,28818.236714975843,30784.62157809984,32751.00644122383,33930.83735909823,34324.11433172302
Zap,Parques del Centinela,Ven,Terreno / Lote,6550000.0,6555000.0,6570000.0,6595000.0,6597000.0,6598200.0,6598600.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,46785.71428571428,46821.42857142857,46928.57142857143,47107.142857142855,47121.428571428565,47130.0,47132.85714285714
Zap,Paseos Universidad,Ven,Cas,4366500.0,4443000.0,4672500.0,4974500.0,8680456.5,15037078.200000003,17155952.099999994,106.2,107.4,111.0,131.0,184.25,247.70000000000002,268.84999999999997,35502.06136145734,36447.075743048896,39282.118887823584,41667.50948166878,48474.63638999085,59268.80490082393,62866.86107110161
Zap,Paseos del Camichín,Ven,Cas,4650000.0,4650000.0,4650000.0,4650000.0,4650000.0,4650000.0,4650000.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,31000.0,31000.0,31000.0,31000.0,31000.0,31000.0,31000.0
Zap,Paseos del Parque,Ven,Cas,11114250.0,11128500.0,11171250.0,11697500.0,12470000.0,12956000.0,13118000.0,245.0,245.0,245.0,247.5,267.0,297.6,307.79999999999995,42292.77371325889,42824.541137209606,44419.84340906174,45500.0,46470.4081632653,47868.163265306124,48334.08163265306
Zap,Paseos del Sol,Ven,Cas,2962050.0,3074100.0,4122500.0,5795000.0,7867500.0,9399039.999999996,13444719.99999999,94.5,99.0,124.5,145.5,249.25,360.0999999999999,446.0499999999998,24161.290322580644,24891.49560117302,29041.666666666668,32309.557985873776,34226.639344262294,48215.868794326234,54249.778368794316
Zap,Paseos del Sol,Ven,Dep,2050000.0,2050000.0,2190000.0,2350000.0,2700000.0,4899500.0,4941500.0,58.0,58.0,60.0,77.0,80.0,123.0,128.0,28750.0,29113.92405063291,30597.014925373136,35344.8275862069,39166.66666666666,42465.75342465754,45535.71428571428
Zap,Paseos del Sol,Ven,Local comercial,4350000.0,4350000.0,4350000.0,4350000.0,4350000.0,4350000.0,4350000.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,24166.666666666668,24166.666666666668,24166.666666666668,24166.666666666668,24166.666666666668,24166.666666666668,24166.666666666668
Zap,Pinar de La Calma,Ven,Cas,2896750.0,2898500.0,3125000.0,4050000.0,6100000.0,8136999.999999999,9463499.999999998,82.4,83.8,85.0,197.5,250.75,298.59999999999997,327.29999999999995,20424.242424242424,20848.484848484844,23204.26487093154,27928.217009759697,34523.42047930283,36312.636165577336,36979.847494553374
Zap,Pinar de La Calma,Ven,Dep,1970000.0,1970000.0,1970000.0,1970000.0,1970000.0,1970000.0,1970000.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,41041.66666666666,41041.66666666666,41041.66666666666,41041.66666666666,41041.66666666666,41041.66666666666,41041.66666666666
Zap,Pinar de La Calma,Ven,Local comercial,19488000.0,19488000.0,19488000.0,19488000.0,19488000.0,19488000.0,19488000.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,36909.09090909091,36909.09090909091,36909.09090909091,36909.09090909091,36909.09090909091,36909.09090909091,36909.09090909091
Zap,Pinar de La Calma,Ven,Ofc,7090000.0,7090000.0,7090000.0,7090000.0,7090000.0,7090000.0,7090000.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,20084.98583569405,20084.98583569405,20084.98583569405,20084.98583569405,20084.98583569405,20084.98583569405,20084.98583569405
Zap,Pinar de La Venta,Ven,Cas,8550000.0,10100000.0,12000000.0,15512594.0,17670079.5,19850000.0,19975000.0,285.25,301.5,366.0,630.0,787.5,888.5,1050.0,10959.731543624162,12415.571694229107,19522.43125904486,25344.64285714286,39573.969552845534,48605.51052631579,55565.35269709543
Zap,Pinar de La Venta,Ven,Terreno / Lote,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0
Zap,Plaza Guadalupe,Ven,Cas,3845000.0,3890000.0,4025000.0,4250000.0,4550000.0,4730000.0,4790000.0,136.5,138.0,142.5,150.0,165.0,174.0,177.0,24064.814814814814,24518.51851851852,25879.629629629628,28148.14814814815,30240.740740740737,31496.296296296292,31914.81481481481
Zap,Plaza Guadalupe,Ven,Dep,2560000.0,2620000.0,2800000.0,3100000.0,4450000.0,5260000.0,5530000.0,76.5,78.0,82.5,90.0,94.0,96.4,97.2,29133.333333333332,30488.88888888889,34555.555555555555,41333.333333333336,50258.50340136055,55613.60544217687,57398.63945578231
Zap,Poniente,Ven,Cas,5693000.0,5946000.0,6705000.0,7970000.0,9235000.0,9994000.0,10247000.0,183.35,184.7,188.75,195.5,202.25,206.3,207.65,30907.566118092433,31925.022346074977,34977.391030022605,40064.67216993532,45151.953309848046,48204.321993795675,49221.778221778215
Zap,Poniente,Ven,Dep,4097500.0,4800000.0,5497000.0,6200000.0,7750000.0,8799200.0,8990000.000000002,60.0,67.2,81.0,108.0,141.0,158.00000000000009,194.5,43306.69330669331,45848.317749540474,51157.89473684211,60416.66666666666,70824.17582417582,76808.4595049267,80150.68493150685
Zap,Pontevedra,Ven,Cas,4217000.0,4244000.0,4300000.0,4598500.0,5625000.0,33219000.0,35104499.99999999,157.7,160.4,168.75,184.0,217.75,501.79999999999995,536.8999999999999,24046.76684881603,24482.422586520952,25315.554930106013,26003.276003276005,26951.21218192747,59096.24585940376,66987.3941847626
Zap,Pontevedra,Ven,Terreno / Lote,4100000.0,4100000.0,4100000.0,4100000.0,4100000.0,4100000.0,4100000.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,35652.17391304348,35652.17391304348,35652.17391304348,35652.17391304348,35652.17391304348,35652.17391304348,35652.17391304348
Zap,Porta Real,Ven,Cas,5911550.0,5924100.0,5961750.0,6024500.0,6087250.0,6124900.0,6137450.0,171.95,172.9,175.75,180.5,185.25,188.1,189.05,31293.245614035088,31539.122807017542,32276.754385964912,33506.1403508772,34735.52631578948,35473.15789473685,35719.035087719305
Zap,Praderas de San Antonio,Ven,Cas,3180600.0,3183200.0,3191000.0,3204000.0,3217000.0,3224800.0,3227400.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,31182.35294117647,31207.843137254902,31284.313725490196,31411.764705882353,31539.21568627451,31615.686274509804,31641.176470588238
Zap,Praderas de San Antonio,Ven,Local comercial,3250000.0,3250000.0,3250000.0,3250000.0,3250000.0,3250000.0,3250000.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,24074.074074074077,24074.074074074077,24074.074074074077,24074.074074074077,24074.074074074077,24074.074074074077,24074.074074074077
Zap,Praderas de San Antonio,Ven,Terreno / Lote,4150000.0,4150000.0,4150000.0,4150000.0,4150000.0,4150000.0,4150000.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,24702.380952380958,24702.380952380958,24702.380952380958,24702.380952380958,24702.380952380958,24702.380952380958,24702.380952380958
Zap,Praderas del Centinela,Ven,Cas,3255000.0,3310000.0,3475000.0,3750000.0,3750000.0,3750000.0,3750000.0,94.5,99.0,112.5,135.0,142.5,147.0,148.5,23833.333333333336,23962.962962962964,24351.851851851854,25000.0,33333.33333333333,38333.33333333333,39999.99999999999
Zap,Prados Guadalupe,Ven,Dep,2977500.0,3005000.0,3087500.0,3225000.0,3362500.0,3445000.0,3472500.0,81.55,83.1,87.75,95.5,103.25,107.9,109.45,31798.704954954956,32065.878378378377,32867.39864864865,34203.26576576577,35539.132882882885,36340.65315315315,36607.826576576575
Zap,Prados Tepeyac,Ven,Cas,10900000.0,11250000.0,11962500.0,12995000.0,14672500.0,18950000.0,20975000.0,263.75,292.5,364.0,458.0,510.0,520.0,525.0,24675.360710321864,25821.309655937846,29620.619946091647,34300.492610837435,42284.74478566188,44995.82811848143,45046.93366708385
Zap,Prados Tepeyac,Ven,Dep,3060000.0,3120000.0,3649000.0,4336660.0,4560000.0,4830000.0,4890000.0,69.0,69.0,73.0,88.0,96.0,143.4,170.2,27250.868287469944,30136.25434143735,32812.5,41465.90909090909,58479.13043478261,60202.49037125273,61794.86837403216
Zap,Prados Vallarta,Ven,Cas,3575000.0,4895000.0,6661250.0,7795000.0,8425000.0,23237999.5,38775000.0,147.25,181.0,204.5,246.0,338.75,650.0,857.0,11547.173706335703,17567.961165048546,26109.03814262023,29957.599712540425,37755.98684210526,52779.78046892039,56760.06245662734
Zap,Puerta Aqua,Ven,Cas,30711310.0,33527620.0,37508465.5,37898800.0,39865392.5,41863273.0,43087639.0,359.0,368.0,400.0,500.0,529.5,538.0,544.0,59243.20897385597,65854.34247601384,77565.37857277883,80567.28181818181,94767.92299498746,102189.16473684211,104355.58236842105
Zap,Puerta Aqua,Ven,Dep,8954157.25,9372359.5,10626966.25,12717977.5,14808988.75,16063595.5,16481797.75,114.1,124.2,154.5,205.0,255.5,285.8,295.9,56571.14478066868,57913.531391402714,61940.69122360483,68652.62427727501,75364.5573309452,79391.71716314732,80734.10377388135
Zap,Puerta Las Lomas,Ven,Cas,22319778.75,24112230.5,25646749.25,28900000.0,31725000.0,37900000.0,39950000.0,354.0,373.0,406.25,500.0,575.0,848.0,862.0,42760.72909930716,46477.99333333333,51597.84575180916,55780.29011111111,60408.337232142854,82238.04519808743,84498.16113970589
Zap,Puerta Las Lomas,Ven,Dep,6468039.5,8115500.000000001,8517500.0,8705640.0,12947250.0,14480500.0,14800000.0,72.0,85.5,95.5,98.0,132.75,166.8,174.0,75343.06524822695,82587.85766691124,87368.28540423223,89590.56371706758,92626.3290378007,96361.07254901962,97938.77551020407
Zap,Puerta Las Lomas,Ven,Terreno / Lote,19800000.0,19800000.0,19800000.0,19800000.0,19800000.0,19800000.0,19800000.0,265.0,265.0,265.0,265.0,265.0,265.0,265.0,74716.98113207547,74716.98113207547,74716.98113207547,74716.98113207547,74716.98113207547,74716.98113207547,74716.98113207547
Zap,Puerta Real,Ven,Cas,23900000.0,23900000.0,23900000.0,23900000.0,23900000.0,23900000.0,23900000.0,655.0,655.0,655.0,655.0,655.0,655.0,655.0,36488.54961832061,36488.54961832061,36488.54961832061,36488.54961832061,36488.54961832061,36488.54961832061,36488.54961832061
Zap,Puerta Real,Ven,Dep,8963500.0,8977000.0,9497500.0,12100000.0,12650000.0,14000000.0,14749999.999999998,175.0,175.0,180.5,210.0,217.5,238.8,254.39999999999998,47600.921658986175,49118.89400921659,51271.42857142857,55504.5871559633,57989.41798941799,63099.846390168976,66496.15975422427
Zap,Puerta de Hierro,Ven,Cas,18665000.0,19490000.0,24750000.0,34950000.0,43787500.0,57504999.5,61250000.0,357.5,377.0,419.75,570.0,805.5,1092.0,1426.0,36730.648273890365,41235.46014368799,48548.90405293631,54473.967508318645,65614.0350877193,77284.35079346978,82032.92540750916
Zap,Puerta de Hierro,Ven,Dep,6950000.0,7620000.0,9775000.0,15200000.0,22975000.0,28350000.0,30000000.0,88.3,92.0,130.5,179.0,304.75,350.0,393.49999999999994,48482.71514132605,56008.51063829787,66471.35416666667,80448.84554140127,103919.6445572834,120108.52713178295,131507.69230769228
Zap,Puerta de Hierro,Ven,Local comercial,7190560.0,7190560.0,7190560.0,7190560.0,7190560.0,7190560.0,7190560.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,94612.63157894736,94612.63157894736,94612.63157894736,94612.63157894736,94612.63157894736,94612.63157894736,94612.63157894736
Zap,Puerta de Hierro,Ven,Ofc,4671104.5,5129343.0,6045820.0,14787910.0,24407500.0,26850000.0,27925000.0,48.5,53.0,62.5,188.5,348.25,361.0,361.5,68478.43450479233,71956.86900958465,79324.19240326589,87510.74652777778,95426.70028409091,96630.09017595308,97071.65799120234
Zap,Puerta de Hierro,Ven,Terreno / Lote,19397000.0,20760000.0,21950000.0,27890000.0,36495000.0,52399999.99999999,62099999.99999999,381.8,398.0,405.0,550.0,900.0,1106.0,1135.6,37744.40525838622,39199.882352941175,43684.09090909091,49382.71604938272,56281.40703517588,59439.48318449553,63432.22355929936
Zap,Puerta de Plata,Ven,Cas,26450000.0,26900000.0,28835000.0,29450000.0,33000000.0,39640000.0,42519999.99999999,454.35,455.7,465.25,488.0,572.75,645.8,662.9,51107.74226002653,53518.3610005945,56326.65228253463,59493.356232486665,66392.54385964913,70929.62802500464,71888.65507210497
Zap,Puerta de Plata,Ven,Dep,7099825.5,7728151.0,9953250.0,14850416.5,17437000.0,25950000.0,26900000.0,59.0,59.5,104.0,136.5,176.0,238.5,288.5,65156.963470319635,67603.53817504656,87036.213033954,105085.22638162809,123838.52677304964,145685.98396427484,150698.20212260415
Zap,Puerta del Bosque,Ven,Cas,27258375.0,27779050.0,29754937.5,31787375.0,32961250.0,39910842.5,40759876.75,387.5,416.0,487.5,543.5,588.5,617.5,655.5,51280.85524747755,51897.37062590303,53980.62778086764,58886.06737768749,66262.27403846153,74759.02327586207,78607.15833333333
Zap,Puerta del Bosque,Ven,Dep,7866600.0,8752200.0,11416500.0,17650000.0,21121500.0,29156400.000000004,32693699.999999993,70.4,81.80000000000001,100.0,157.0,200.0,235.0,236.5,77675.43260162379,79599.7922418742,89301.24914971244,118322.03389830508,149289.19891309817,164753.0884518756,174144.58546305116
Zap,Puerta del Llano,Ven,Cas,1518500.0,1537000.0,1592500.0,1685000.0,1777500.0,1833000.0,1851500.0,86.05,87.1,90.25,95.5,100.75,103.9,104.95,14543.396226415094,14935.849056603774,16113.207547169812,18075.471698113208,20037.735849056604,21215.094339622643,21607.54716981132
Zap,Puerta del Tule,Ven,Cas,10590000.0,10680000.0,10950000.0,12426000.0,13800000.0,14220000.0,14360000.0,252.0,280.0,364.0,380.0,385.0,397.0,401.0,29580.71928071928,30719.88011988012,34137.36263736264,35802.46913580247,36315.78947368421,42651.31578947369,44763.15789473684
Zap,Puerta del Tule,Ven,Dep,3558443.1,3666600.0,4072500.0,4573005.5,5088406.25,5484921.100000001,5617500.0,47.55,54.9,65.0,68.0,77.25,93.50000000000003,95.0,58381.57894736842,58714.28571428572,61186.23481781377,64658.10023310023,69660.76631701631,73186.32629107981,76192.30769230769
Zap,Puerta del Tule,Ven,Terreno / Lote,2862750.0,2862750.0,2862750.0,2862750.0,2862750.0,2862750.0,2862750.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,17350.0,17350.0,17350.0,17350.0,17350.0,17350.0,17350.0
Zap,Puerta del Valle,Ven,Cas,10650000.0,10650000.0,10650000.0,10650000.0,10650000.0,10650000.0,10650000.0,235.05,235.1,235.25,235.5,235.75,235.9,235.95,45136.72015867292,45146.32167327804,45175.126217093406,45223.133790119005,45271.141363144605,45299.94590695997,45309.54742156509
Zap,Puerta del Valle,Ven,Dep,4482500.0,4515000.0,5116400.0,5734500.0,6472500.0,7117000.000000001,7352500.0,61.0,68.2,85.0,85.0,110.0,114.0,114.0,55169.50464396285,56342.10526315789,60192.94117647059,64181.00539811066,68423.58193277312,72030.27965284475,73237.70491803279
Zap,Punta Valdepeñas I,Ven,Dep,3157000.0,3164000.0,3185000.0,3220000.0,3255000.0,3276000.0,3283000.0,77.2,77.4,78.0,79.0,80.0,80.6,80.8,39080.808080808085,39272.72727272727,39848.48484848485,40808.080808080806,41767.67676767677,42343.43434343435,42535.35353535353
Zap,Quintas del Bosque,Ven,Cas,2660000.0,2660000.0,2660000.0,2660000.0,2660000.0,2660000.0,2660000.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,28000.0,28000.0,28000.0,28000.0,28000.0,28000.0,28000.0
Zap,Quintas del Federalismo,Ven,Cas,2200000.0,2200000.0,2200000.0,2200000.0,2200000.0,2200000.0,2200000.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,15492.957746478873,15492.957746478873,15492.957746478873,15492.957746478873,15492.957746478873,15492.957746478873,15492.957746478873
Zap,Quintas del Valle,Ven,Cas,1990000.0,1990000.0,1990000.0,1990000.0,1990000.0,1990000.0,1990000.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,28840.579710144928,28840.579710144928,28840.579710144928,28840.579710144928,28840.579710144928,28840.579710144928,28840.579710144928
Zap,Rancho Contento,Ven,Cas,18340121.2,18644833.4,19558970.0,19976824.0,22100194.0,23720077.6,24260038.8,358.4,363.8,380.0,430.0,450.0,510.0,530.0,41024.325171717166,41866.47943434343,44392.94222222222,45485.976744186046,47461.60263157895,61137.615556880875,65696.28653198152
Zap,Rancho Nuevo,Ven,Dep,7500000.0,7500000.0,7500000.0,7500000.0,7500000.0,7500000.0,7500000.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,81521.73913043478,81521.73913043478,81521.73913043478,81521.73913043478,81521.73913043478,81521.73913043478,81521.73913043478
Zap,Rda. del Auditorio,Ven,Cas,2505500.0,2516000.0,2547500.0,2600000.0,6025000.0,8080000.0,8765000.0,98.3,109.6,143.5,200.0,536.0,737.6,804.8,5551.302330486133,8120.953284825477,15829.90614784351,28678.16091954023,37964.08045977011,43535.63218390805,45392.816091954024
Zap,Real Cantabria,Ven,Cas,1967500.0,2085000.0,2437500.0,3025000.0,3612500.0,3965000.0,4082500.0,82.65,88.3,105.25,133.5,161.75,178.7,184.35,22201.2987012987,22297.334244702666,22585.44087491456,23065.61859193438,23545.796308954203,23833.902939166095,23929.93848257006
Zap,Real Vallarta,Ven,Cas,8917500.0,9445000.0,10575000.0,10900000.0,11742500.0,12810000.0,13220000.0,255.0,270.0,306.25,329.5,402.25,427.5,428.75,26453.83036935704,28201.778385772912,31857.08814928283,33646.83133732535,36239.58333333333,36779.48717948717,36835.89743589744
Zap,Real Vallarta,Ven,Dep,2849000.0,2858000.0,2885000.0,4099500.0,5313605.25,5339894.7,5348657.85,80.75,81.5,83.75,89.5,98.75,107.3,110.14999999999999,34325.0,34532.352941176476,35154.41176470588,41196.902654867255,49418.81408868387,53963.829890792695,55478.83515816231
Zap,Real de Valdepeñas,Ven,Cas,3620000.0,3740000.0,3850000.0,4990000.0,5200000.0,6500000.0,6900000.0,125.2,126.4,128.0,167.0,182.0,221.2,223.6,22874.62763225475,23067.43708269132,27559.055118110235,28571.42857142857,31048.387096774197,33773.18981668565,38742.88233349252
Zap,Real del Bosque,Ven,Cas,3059400.0,3119800.0,3150000.0,4390000.0,25500000.0,31320000.000000004,40659999.99999999,91.4,93.8,100.0,145.0,395.0,560.8000000000001,730.3999999999999,27596.0,29192.0,30689.655172413797,35393.25842696629,53571.42857142857,57938.115330520406,62703.23488045007
Zap,Real del Bosque,Ven,Dep,2554000.0,2558000.0,2570000.0,2590000.0,2648000.0,2682800.0,2694400.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,37014.492753623184,37072.46376811594,37246.3768115942,37536.23188405797,38376.811594202896,38881.159420289856,39049.27536231884
Zap,Real del Camichín 8469,Ven,Cas,3990000.0,3990000.0,3990000.0,3990000.0,3990000.0,3990000.0,3990000.0,90.05,90.1,90.25,90.5,90.75,90.9,90.95,43870.51282051281,43894.87179487179,43967.94871794871,44089.743589743586,44211.53846153846,44284.61538461538,44308.97435897436
Zap,Real del Carmen,Ven,Dep,3917000.0,4064000.0,4505000.0,4825000.0,5000000.0,5180000.0,5240000.0,75.75,76.5,78.75,85.0,94.0,101.2,103.6,45158.372641509435,45505.42452830189,46546.58018867925,53006.944444444445,60500.0,63400.0,64366.666666666664
Zap,Real del Carmen Grand,Ven,Dep,3647823.3,3805832.6,4279860.5,5069907.0,5859953.5,6333981.4,6491990.7,82.7,89.4,109.5,143.0,176.5,196.6,203.29999999999998,32379.26359649123,33091.86052631579,35229.65131578947,38792.63596491228,42355.620614035084,44493.41140350877,45206.00833333333
Zap,Reserva Real,Ven,Cas,20881496.0,21056698.0,22150283.0,25787140.0,27900000.0,41110000.00000001,53329999.999999985,417.0,419.0,420.0,550.0,561.0,630.0,690.0,43704.53418181818,44430.501696969695,46146.42291666667,49300.7,62949.64028776978,71263.13253012048,79331.56626506023
Zap,Reserva Real,Ven,Dep,9310000.0,9520000.0,10000000.0,11450000.0,13787500.0,14500000.0,14850000.0,124.0,138.0,152.25,159.0,189.5,207.2,208.6,60639.58333333333,60654.16666666666,61768.60841423948,64968.56126416811,71366.4596273292,95053.35968379446,109572.13438735175
Zap,Residencial Chapalita,Ven,Cas,17735800.0,17735800.0,17735800.0,17735800.0,17735800.0,17735800.0,17735800.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,38556.086956521736,38556.086956521736,38556.086956521736,38556.086956521736,38556.086956521736,38556.086956521736,38556.086956521736
Zap,Residencial Chapalita,Ven,Dep,7890000.0,7890000.0,7890000.0,7890000.0,7890000.0,7890000.0,7890000.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,42648.64864864865,42648.64864864865,42648.64864864865,42648.64864864865,42648.64864864865,42648.64864864865,42648.64864864865
Zap,Residencial del Valle,Ven,Cas,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,32142.85714285714,32142.85714285714,32142.85714285714,32142.85714285714,32142.85714285714,32142.85714285714,32142.85714285714
Zap,Residencial del Valle,Ven,Dep,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0
Zap,Revolución,Ven,Cas,3500000.0,3500000.0,3500000.0,3500000.0,3500000.0,3500000.0,3500000.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,6730.769230769231,6730.769230769231,6730.769230769231,6730.769230769231,6730.769230769231,6730.769230769231,6730.769230769231
Zap,Rinconadas de Zapopan,Ven,Cas,2190500.0,2191000.0,2192500.0,2195000.0,2197500.0,2199000.0,2199500.0,82.15,82.3,82.75,83.5,84.25,84.7,84.85,25817.93400286944,25871.16212338594,26030.84648493544,26296.987087517933,26563.12769010043,26722.81205164993,26776.04017216643
Zap,Rinconadas del Aire,Ven,Cas,1950000.0,1950000.0,1950000.0,1950000.0,1950000.0,1950000.0,1950000.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,28260.869565217392,28260.869565217392,28260.869565217392,28260.869565217392,28260.869565217392,28260.869565217392,28260.869565217392
