Colonia,Gdl_Ren_Dep_n,Gdl_Ren_Dep_precio_mean,Gdl_Ren_Dep_precio_min,Gdl_Ren_Dep_precio_max,Gdl_Ren_Dep_area_m2_mean,Gdl_Ren_Dep_PxM2_mean,Gdl_Ven_CasC_n,Gdl_Ven_CasC_precio_mean,Gdl_Ven_CasC_precio_min,Gdl_Ven_CasC_precio_max,Gdl_Ven_CasC_area_m2_mean,Gdl_Ven_CasC_PxM2_mean,Gdl_Ven_Cas_n,Gdl_Ven_Cas_precio_mean,Gdl_Ven_Cas_precio_min,Gdl_Ven_Cas_precio_max,Gdl_Ven_Cas_area_m2_mean,Gdl_Ven_Cas_PxM2_mean,Gdl_Ven_Dep_n,Gdl_Ven_Dep_precio_mean,Gdl_Ven_Dep_precio_min,Gdl_Ven_Dep_precio_max,Gdl_Ven_Dep_area_m2_mean,Gdl_Ven_Dep_PxM2_mean,Gdl_Ven_LocC_n,Gdl_Ven_LocC_precio_mean,Gdl_Ven_LocC_precio_min,Gdl_Ven_LocC_precio_max,Gdl_Ven_LocC_area_m2_mean,Gdl_Ven_LocC_PxM2_mean,Gdl_Ven_Ofc_n,Gdl_Ven_Ofc_precio_mean,Gdl_Ven_Ofc_precio_min,Gdl_Ven_Ofc_precio_max,Gdl_Ven_Ofc_area_m2_mean,Gdl_Ven_Ofc_PxM2_mean,Gdl_Ven_Terreno____n,Gdl_Ven_Terreno____precio_mean,Gdl_Ven_Terreno____precio_min,Gdl_Ven_Terreno____precio_max,Gdl_Ven_Terreno____area_m2_mean,Gdl_Ven_Terreno____PxM2_mean,Zap_Ren_Dep_n,Zap_Ren_Dep_precio_mean,Zap_Ren_Dep_precio_min,Zap_Ren_Dep_precio_max,Zap_Ren_Dep_area_m2_mean,Zap_Ren_Dep_PxM2_mean,Zap_Ven_CasC_n,Zap_Ven_CasC_precio_mean,Zap_Ven_CasC_precio_min,Zap_Ven_CasC_precio_max,Zap_Ven_CasC_area_m2_mean,Zap_Ven_CasC_PxM2_mean,Zap_Ven_Cas_n,Zap_Ven_Cas_precio_mean,Zap_Ven_Cas_precio_min,Zap_Ven_Cas_precio_max,Zap_Ven_Cas_area_m2_mean,Zap_Ven_Cas_PxM2_mean,Zap_Ven_Dep_n,Zap_Ven_Dep_precio_mean,Zap_Ven_Dep_precio_min,Zap_Ven_Dep_precio_max,Zap_Ven_Dep_area_m2_mean,Zap_Ven_Dep_PxM2_mean,Zap_Ven_LocC_n,Zap_Ven_LocC_precio_mean,Zap_Ven_LocC_precio_min,Zap_Ven_LocC_precio_max,Zap_Ven_LocC_area_m2_mean,Zap_Ven_LocC_PxM2_mean,Zap_Ven_Ofc_n,Zap_Ven_Ofc_precio_mean,Zap_Ven_Ofc_precio_min,Zap_Ven_Ofc_precio_max,Zap_Ven_Ofc_area_m2_mean,Zap_Ven_Ofc_PxM2_mean,Zap_Ven_Terreno____n,Zap_Ven_Terreno____precio_mean,Zap_Ven_Terreno____precio_min,Zap_Ven_Terreno____precio_max,Zap_Ven_Terreno____area_m2_mean,Zap_Ven_Terreno____PxM2_mean
El Campanario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,13100.0,9000.0,16500.0,65.2,207.40072811437668,,,,,,,2.0,3775000.0,3250000.0,4300000.0,131.5,36046.71161254816,12.0,2802916.6666666665,1500000.0,3650000.0,74.33333333333333,38542.817158515536,,,,,,,,,,,,,1.0,15673800.0,15673800.0,15673800.0,906.0,17300.0
El Campestre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,4100000.0,1980000.0,5910000.0,147.0,28959.95352322385,28.0,3745428.5714285714,1850000.0,5684000.0,157.32142857142858,24875.11554540933,,,,,,,1.0,16490000.0,16490000.0,16490000.0,600.0,27483.33333333333,,,,,,,3.0,1202333.3333333333,1055000.0,1420000.0,119.66666666666669,10022.75161621045
El Capullo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,34200000.0,30000000.0,38400000.0,457.0,74833.38437531902,12.0,28490833.33333333,9490000.0,33900000.0,526.25,56065.99713171175,,,,,,,,,,,,,,,,,,,,,,,,
El Carmen,,,,,,,,,,,,,1.0,2100000.0,2100000.0,2100000.0,190.0,11052.631578947368,,,,,,,1.0,4244526.0,4244526.0,4244526.0,90.0,47161.4,,,,,,,1.0,990000.0,990000.0,990000.0,104.0,9519.23076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Carmen Hábitat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,18050000.0,18050000.0,18050000.0,232.0,77801.72413793103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Centinela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,9750.0,9500.0,10000.0,70.0,139.28571428571428,3.0,5292000.0,4381000.0,6790000.0,180.66666666666663,30211.30282570643,18.0,6838166.666666667,4050000.0,35000000.0,223.22222222222223,29913.907263280267,7.0,2864285.714285714,2830000.0,2880000.0,92.42857142857144,31003.76726217157,,,,,,,,,,,,,4.0,3267040.0,2715000.0,3900000.0,258.5,12943.120964691048
El Colli Urbano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,16260.0,11800.0,27000.0,68.0,300.3214285714286,6.0,6925000.0,4050000.0,11500000.0,162.0,43662.45829542008,45.0,5292055.555555556,928500.0,11700000.0,151.53333333333333,37061.93787343217,6.0,3625461.3333333335,2950000.0,4300000.0,112.33333333333331,32789.36526818926,,,,,,,,,,,,,5.0,16054000.0,4800000.0,38120000.0,763.0,19649.868213257272
El Dean,,,,,,,,,,,,,2.0,3499000.0,3499000.0,3499000.0,103.0,34610.29482377797,1.0,2477000.0,2477000.0,2477000.0,57.0,43456.14035087719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Fortín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3863333.3333333335,2800000.0,4900000.0,152.0,25096.61682888331,10.0,3506500.0,2300000.0,4490000.0,152.8,23275.00164829196,1.0,1900000.0,1900000.0,1900000.0,59.0,32203.38983050848,1.0,2305000.0,2305000.0,2305000.0,84.0,27440.47619047619,,,,,,,2.0,11621000.0,1500000.0,21742000.0,1292.0,7727.4490785645
El Fortín 2da Sección,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3300000.0,3300000.0,3300000.0,144.0,22916.666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Manantial,,,,,,,,,,,,,,,,,,,3.0,2168033.6666666665,1908823.0,2422798.0,65.33333333333333,33270.95585470086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Mante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,16000000.0,16000000.0,16000000.0,933.0,17148.98177920686
El Paraíso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5131865.333333333,4200000.0,6915596.0,204.66666666666663,25675.540444893835,,,,,,,,,,,,,,,,,,,1.0,1700000.0,1700000.0,1700000.0,140.0,12142.857142857143
El Pedregal de Milpillas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7800000.0,7800000.0,7800000.0,300.0,26000.0,,,,,,,1.0,6800000.0,6800000.0,6800000.0,132.0,51515.15151515151,,,,,,,,,,,,
El Prado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,36200000.0,33400000.0,39000000.0,662.5,54581.19658119658,,,,,,,,,,,,,,,,,,,,,,,,
El Rastro,,,,,,,,,,,,,,,,,,,4.0,2024000.0,1646000.0,2450000.0,61.0,33491.53375863902,5.0,7485337.0,3884197.0,11790203.0,203.4,36779.77165663221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Retiro,7.0,13857.142857142857,11000.0,17000.0,60.57142857142857,235.0776394063261,,,,,,,9.0,4316555.555555556,3250000.0,7480000.0,260.22222222222223,16904.871879317707,22.0,2119946.4545454546,1544000.0,2910000.0,48.59090909090909,44730.46657820018,,,,,,,,,,,,,4.0,9820000.0,1880000.0,14000000.0,788.75,14879.45289416828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Roble (Valle Escondido),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1690000.0,1690000.0,1690000.0,1495.0,1130.4347826086955
El Rosario,,,,,,,,,,,,,4.0,7311250.0,2645000.0,12000000.0,358.75,23327.16969782608,1.0,1910000.0,1910000.0,1910000.0,56.0,34107.142857142855,1.0,4500000.0,4500000.0,4500000.0,291.0,15463.917525773197,,,,,,,1.0,8280000.0,8280000.0,8280000.0,690.0,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Sauz,,,,,,,,,,,,,1.0,3200000.0,3200000.0,3200000.0,88.0,36363.63636363636,2.0,1472500.0,1250000.0,1695000.0,51.5,28742.45283018868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Tigre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,7237499.5,4400000.0,10074999.0,216.5,32171.855923497264,,,,,,,,,,,,,,,,,,,,,,,,
El Tizate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3225000.0,3200000.0,3250000.0,137.5,25869.88304093567,,,,,,,,,,,,,,,,,,,,,,,,
El Verde (Planetario),,,,,,,,,,,,,,,,,,,2.0,1756088.5,930000.0,2582177.0,81.5,20295.66843220339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Vigía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,16000.0,13500.0,20500.0,61.0,263.98809523809524,,,,,,,8.0,6251000.0,1900000.0,20500000.0,335.5,16507.04082520974,12.0,3345275.833333333,2600000.0,4906000.0,60.333333333333336,56114.000203001626,1.0,18000000.0,18000000.0,18000000.0,360.0,50000.0,,,,,,,,,,,,
El Zapote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,11000.0,11000.0,11000.0,90.0,122.22222222222224,,,,,,,1.0,2900000.0,2900000.0,2900000.0,84.0,34523.80952380953,3.0,4714046.666666667,3799000.0,5486800.0,80.66666666666667,58442.16236467966,,,,,,,,,,,,,,,,,,
El Álamo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1900000.0,1900000.0,1900000.0,174.0,10919.540229885057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electricistas,,,,,,,,,,,,,1.0,4799000.0,4799000.0,4799000.0,252.0,19043.650793650795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,21725.0,20000.0,23000.0,90.0,246.96514161220043,,,,,,,1.0,7927500.0,7927500.0,7927500.0,241.0,32894.1908713693,13.0,4556699.769230769,3196000.0,5500000.0,83.53846153846153,55096.533532054666,,,,,,,,,,,,,2.0,4123900.0,3394800.0,4853000.0,179.0,23046.938775510203
Entrelomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,16000000.0,16000000.0,16000000.0,340.0,47058.82352941176,1.0,15200000.0,15200000.0,15200000.0,265.0,57358.49056603773,,,,,,,,,,,,,,,,,,,,,,,,
Esencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7875000.0,7875000.0,7875000.0,218.0,36123.85321100918,1.0,6317000.0,6317000.0,6317000.0,85.0,74317.64705882352,,,,,,,,,,,,,1.0,8047000.0,8047000.0,8047000.0,625.0,12875.2
Estrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2940000.0,2900000.0,2980000.0,195.0,15076.923076923074,,,,,,,,,,,,,,,,,,,,,,,,
Eucalipto Vallarta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,14500.0,14500.0,14500.0,150.0,96.66666666666669,,,,,,,5.0,11520000.0,7830000.0,23000000.0,411.4,27804.494999446488,1.0,2049000.0,2049000.0,2049000.0,70.0,29271.42857142857,,,,,,,,,,,,,,,,,,
Ferrocarril,1.0,6200.0,6200.0,6200.0,86.0,72.09302325581395,,,,,,,1.0,2270000.0,2270000.0,2270000.0,165.0,13757.575757575758,,,,,,,1.0,1650000.0,1650000.0,1650000.0,99.0,16666.666666666668,,,,,,,2.0,1775000.0,560000.0,2990000.0,171.5,9733.4229390681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fidel Velázquez,3.0,19066.666666666668,15200.0,22000.0,80.33333333333333,237.5514403292181,,,,,,,,,,,,,10.0,3047300.0,1538000.0,3950000.0,84.4,36660.44190540184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flores del Valle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3480000.0,3480000.0,3480000.0,122.0,28524.590163934427,,,,,,,,,,,,,,,,,,,,,,,,
Fontee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,9225000.0,7500000.0,9900000.0,242.75,40749.071285653175,18.0,10136221.888888888,6140599.0,15385200.0,258.94444444444446,40930.934637137856,,,,,,,,,,,,,,,,,,,,,,,,
Foret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4690000.0,2990000.0,5750000.0,178.6,26170.430790812017,3.0,3592666.6666666665,2998000.0,4590000.0,137.0,26957.341269841272,,,,,,,,,,,,,,,,,,,1.0,1200000.0,1200000.0,1200000.0,144.0,8333.333333333334
Fovissste (Estatuto Jurídico),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3995000.0,3520000.0,4470000.0,230.0,17396.153846153844,2.0,1865000.0,1750000.0,1980000.0,102.0,18519.009725906275,,,,,,,,,,,,,,,,,,
Fovissste Estadio,,,,,,,,,,,,,,,,,,,1.0,1385000.0,1385000.0,1385000.0,54.0,25648.14814814815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Francisco Sarabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,15276.25,13000.0,17000.0,70.25,219.8121778216169,5.0,3677383.0,3232900.0,4185015.0,126.2,29185.32993997153,9.0,3428553.4444444445,2390000.0,4020000.0,121.55555555555556,28410.61099738861,16.0,2875000.0,2280000.0,3750000.0,70.6875,40856.844240951934,,,,,,,,,,,,,,,,,,
Fuente Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1690000.0,1690000.0,1690000.0,79.0,21392.40506329114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fábrica de Atemajac,,,,,,,,,,,,,,,,,,,1.0,1890000.0,1890000.0,1890000.0,68.0,27794.117647058825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Girasoles Acueducto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3490000.0,3490000.0,3490000.0,118.0,29576.27118644068,1.0,2850000.0,2850000.0,2850000.0,79.0,36075.94936708861,,,,,,,,,,,,,,,,,,
Girasoles Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3989000.0,3989000.0,3989000.0,127.0,31409.44881889764,7.0,4564571.428571428,2890000.0,9880000.0,169.0,27730.754370245104,,,,,,,,,,,,,,,,,,,1.0,1800000.0,1800000.0,1800000.0,105.0,17142.85714285714
González Ortega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2550000.0,2550000.0,2550000.0,120.0,21250.0,,,,,,,,,,,,,,,,,,,,,,,,
Guadalajara (Technology Park),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7935714.285714285,6150000.0,10000000.0,229.14285714285717,34691.13151605255,18.0,7643444.444444444,3900000.0,8650000.0,217.5,35398.075612557775,,,,,,,2.0,2675000.0,2650000.0,2700000.0,91.5,29237.338748208316,,,,,,,5.0,3161287.8,2887500.0,3512689.0,165.0,19159.32
Guadalajarita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,23155.0,11500.0,29620.0,94.0,276.7104166666667,,,,,,,5.0,9618000.0,3450000.0,23850000.0,319.2,32478.69762783656,4.0,6231177.5,5346000.0,6938210.0,140.25,44484.9833822912,,,,,,,,,,,,,,,,,,
Guadalupe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,15000.0,15000.0,15000.0,80.0,187.5,,,,,,,,,,,,,1.0,2550000.0,2550000.0,2550000.0,66.0,38636.36363636364,,,,,,,,,,,,,,,,,,
Guadalupe Inn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,6551000.0,3536000.0,17500000.0,167.2,44779.08858739295,,,,,,,,,,,,,,,,,,,1.0,2750000.0,2750000.0,2750000.0,97.0,28350.515463917527
Guadalupe Jardín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,7899500.0,7299000.0,8500000.0,232.0,34345.98484848485,4.0,9324750.0,6300000.0,15800000.0,304.5,32447.33326869836,2.0,4692500.0,4685000.0,4700000.0,102.0,46359.34321418193,,,,,,,,,,,,,,,,,,
Guadalupe Sur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4600000.0,4600000.0,4600000.0,122.0,37704.91803278688,3.0,4650000.0,4450000.0,4850000.0,158.33333333333334,33550.15197568389,1.0,1980000.0,1980000.0,1980000.0,49.0,40408.16326530613,,,,,,,,,,,,,,,,,,
Gusa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,22552250.0,22552250.0,22552250.0,644.0,35019.02173913043
Gustavo Diaz Ordaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3599000.0,3599000.0,3599000.0,116.0,31025.86206896552,5.0,3162000.0,2000000.0,3670000.0,123.6,27161.70724173184,1.0,1800000.0,1800000.0,1800000.0,60.0,30000.0,,,,,,,,,,,,,,,,,,
Hacienda Copala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,692500.0,635000.0,800000.0,47.0,14734.042553191488,,,,,,,,,,,,,1.0,1000000.0,1000000.0,1000000.0,926.0,1079.913606911447
Hacienda Las Palomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4027875.0,3123750.0,4932000.0,457.5,8755.790190735694
Hacienda de Las Lomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,36000.0,28000.0,45000.0,141.16666666666666,267.6537561040872,,,,,,,,,,,,,12.0,8008803.583333333,5890000.0,13200000.0,134.41666666666666,60853.69980897728,,,,,,,,,,,,,,,,,,
Hacienda del Sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3995000.0,3995000.0,3995000.0,120.0,33291.666666666664,,,,,,,2.0,10990000.0,10990000.0,10990000.0,426.5,25875.45405363629,,,,,,,1.0,2490000.0,2490000.0,2490000.0,153.0,16274.509803921568
Hacienda del Tepeyac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,27000.0,27000.0,27000.0,110.0,245.45454545454547,,,,,,,6.0,3031666.6666666665,2300000.0,4500000.0,95.16666666666669,33309.38157819879,3.0,3262000.0,2600000.0,4366000.0,73.66666666666667,44224.06015037594,,,,,,,,,,,,,,,,,,
Hacienda del Valle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1975000.0,1600000.0,2350000.0,64.0,31072.82502443793,1.0,1300000.0,1300000.0,1300000.0,60.0,21666.666666666668,,,,,,,,,,,,,,,,,,
Haciendas La Herradura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7950000.0,7950000.0,7950000.0,526.0,15114.06844106464,,,,,,,,,,,,,,,,,,,1.0,2197000.0,2197000.0,2197000.0,1575.0,1394.920634920635
Haciendas de Nuevo México,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1790000.0,1790000.0,1790000.0,100.0,17900.0,1.0,4899000.0,4899000.0,4899000.0,200.0,24495.0,,,,,,,,,,,,,,,,,,,,,,,,
Haciendas de Zapopan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1400000.0,1400000.0,1400000.0,57.0,24561.40350877193,,,,,,,,,,,,,,,,,,,,,,,,
Heliodoro Hernández Loza,,,,,,,,,,,,,2.0,3220000.0,2990000.0,3450000.0,240.0,13480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hermosa Provincia,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3200000.0,3200000.0,3200000.0,107.0,29906.54205607477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernández Romo,1.0,5000.0,5000.0,5000.0,35.0,142.85714285714286,,,,,,,3.0,3666666.6666666665,1800000.0,7000000.0,306.3333333333333,15055.296801027353,,,,,,,1.0,2500000.0,2500000.0,2500000.0,186.0,13440.860215053764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hogares de Nuevo México,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6612500.0,1985000.0,12500000.0,295.8333333333333,24491.88745677775,,,,,,,,,,,,,,,,,,,1.0,5130000.0,5130000.0,5130000.0,484.0,10599.173553719009
Hogares del Batan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7733000.0,7733000.0,7733000.0,328.0,23576.219512195123,,,,,,,,,,,,,,,,,,,,,,,,
Hormiguero,1.0,9500.0,9500.0,9500.0,63.0,150.79365079365078,,,,,,,,,,,,,1.0,1870000.0,1870000.0,1870000.0,63.0,29682.53968253968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huaxtla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,720000.0,720000.0,720000.0,1600.0,450.0
Huentitán El Alto,,,,,,,,,,,,,,,,,,,2.0,2100000.0,1950000.0,2250000.0,59.0,35646.55172413793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huentitán El Bajo,4.0,11075.0,10000.0,11800.0,58.75,191.28563596491227,,,,,,,2.0,8162250.0,6824500.0,9500000.0,337.0,24056.70861396668,11.0,2120000.0,1640000.0,2510000.0,50.0,43483.29783433115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huerta Baeza,,,,,,,,,,,,,1.0,9800000.0,9800000.0,9800000.0,519.0,18882.46628131021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Héroes Nacionales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2600000.0,2600000.0,2600000.0,120.0,21666.666666666668,,,,,,,,,,,,,,,,,,,,,,,,
Independencia,1.0,9700.0,9700.0,9700.0,68.0,142.64705882352942,,,,,,,8.0,7335000.0,2450000.0,9900000.0,288.125,25812.83473809932,2.0,3433416.5,2366833.0,4500000.0,132.5,32230.94935064935,,,,,,,,,,,,,1.0,2400000.0,2400000.0,2400000.0,200.0,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Independencia Oriente,,,,,,,,,,,,,12.0,5181666.666666667,3800000.0,7980000.0,244.41666666666663,23601.499515346743,2.0,2970000.0,2670000.0,3270000.0,80.5,36833.6439888164,1.0,7710000.0,7710000.0,7710000.0,221.0,34886.8778280543,1.0,1300000.0,1300000.0,1300000.0,49.0,26530.61224489796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial Zapopan Norte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3690000.0,3690000.0,3690000.0,135.0,27333.33333333333,2.0,3824500.0,3749000.0,3900000.0,162.5,24310.23391812865,,,,,,,,,,,,,,,,,,,,,,,,
Indígena de Mezquitán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2862500.0,2150000.0,4500000.0,274.5,11649.159389845405,,,,,,,,,,,,,,,,,,,,,,,,
Infonavit El Garabato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,16633.333333333332,12500.0,19400.0,80.0,207.91666666666663,,,,,,,,,,,,,1.0,2500000.0,2500000.0,2500000.0,78.0,32051.28205128205,,,,,,,,,,,,,,,,,,
Insurgentes,,,,,,,,,,,,,7.0,3686428.5714285714,1820000.0,6980000.0,182.8571428571429,21187.991245333516,,,,,,,3.0,4540000.0,1880000.0,8000000.0,134.0,40992.61083743842,,,,,,,1.0,3499000.0,3499000.0,3499000.0,220.0,15904.545454545454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
