id,PaginaWeb,Ciudad,Colonia,operacion,tipo_propiedad,area_m2,recamaras,estacionamientos,precio,mantenimiento,longitud,latitud,tiempo_publicacion,Banos_totales,antiguedad_icon,PxM2,Fecha_Scrap
Gdl-Loma_Terr-035M-700_00-00-00_MAGGI-10338-20689,Inm24,Gdl,Lomas de Guevara,Ven,Terreno / Lote,700.0,5.0,,35000000.0,,-103.38206,20.689405,,5.0,1.0,50000.0,
Gdl-Loma_Terr-003M-505_00-00-00_Remax-10337-20629,Inm24,Gdl,Lomas de Polanco,Ven,Terreno / Lote,505.0,,,3600000.0,,-103.379471,20.629554,242.0,0.0,45.0,7128.712871287129,
Gdl-Loma_Terr-017M-487_00-00-00_VERME-10338-20695,Inm24,Gdl,Lomas de Providencia,Ven,Terreno / Lote,487.0,,,17500000.0,,-103.386385,20.69518,81.0,0.0,3.0,35934.29158110883,
Gdl-Loma_Terr-022M-682_00-00-00_Urban-10338-20692,Inm24,Gdl,Lomas de Providencia,Ven,Terreno / Lote,682.0,,,22000000.0,,-103.385909,20.692905,,0.0,0.0,32258.064516129038,
Gdl-Loma_Terr-018M-375_00-00-00_PRYAg-10338-20694,Inm24,Gdl,Lomas de Providencia,Ven,Terreno / Lote,375.0,1.0,,18500000.0,,-103.38399,20.694444,238.0,0.0,30.0,49333.333333333336,
Gdl-Loma_Terr-011M-1132_00-00-00_ADRIA-10328-20683,Inm24,Gdl,Lomas de San Eugenio,Ven,Terreno / Lote,1132.0,,,11320000.0,,-103.285898,20.683449,,0.0,0.0,10000.0,
Gdl-Loma_Terr-021M-802_00-00-00_Capri-10336-20698,Inm24,Gdl,Lomas del Country,Ven,Terreno / Lote,802.0,,,21500000.0,,-103.364969,20.698316,,0.0,0.0,26807.98004987531,
Gdl-Loma_Terr-001M-140_00-00-00_Capri-10332-20732,Inm24,Gdl,Lomas del Paraíso III,Ven,Terreno / Lote,140.0,3.0,,1250000.0,,-103.322346,20.732899,,0.0,0.0,8928.57142857143,
Gdl-Mexi_Terr-015M-944_00-00-00_Jovan-10335-20668,Inm24,Gdl,Mexicaltzingo,Ven,Terreno / Lote,944.0,,,15570000.0,,-103.35008,20.66853,11.0,0.0,0.0,16493.64406779661,
Gdl-Mezq_Terr-006M-661_00-00-00_VECOR-10335-20699,Inm24,Gdl,Mezquitán,Ven,Terreno / Lote,661.0,,,6800000.0,,-103.355444,20.699291,185.0,2.0,0.0,10287.443267776096,
