id,PaginaWeb,Ciudad,Colonia,operacion,tipo_propiedad,area_m2,recamaras,estacionamientos,precio,mantenimiento,longitud,latitud,tiempo_publicacion,Banos_totales,antiguedad_icon,PxM2
Zap-ElCo_Dep-014K-040_01-01-01_Grupo-10342-20645,Inm24,Zap,El Colli Urbano,Ren,Dep,40,1.0,1.0,14000,1.0,-103.423602,20.645386,33.0,1.0,15.0,350.0
Zap-ElCo_Dep-011K-070_02-01-01_JUANF-10341-20640,Inm24,Zap,El Colli Urbano,Ren,Dep,70,2.0,1.0,11800,100.0,-103.415804,20.640914,5.0,1.0,30.0,168.5714286
Zap-ElCo_Dep-012K-035_01-01-01_Grupo-10342-20645,Inm24,Zap,El Colli Urbano,Ren,Dep,35,1.0,1.0,12500,1500.0,-103.423525,20.645309,151.0,1.0,7.0,357.1428571
Zap-ElVi_Dep-014K-049_01-01-01_CLAUD-10339-20735,Inm24,Zap,El Vigía,Ren,Dep,49,1.0,1.0,14000,,-103.392612,20.73508,71.0,1.0,0.0,285.7142857
Zap-ElVi_Dep-020K-080_03-02-02_INMOB-10338-20734,Inm24,Zap,El Vigía,Ren,Dep,80,3.0,2.0,20500,,-103.389119,20.734874,48.0,2.0,2.0,256.25
Zap-ElVi_Dep-013K-054_01-01-01_Carol-10338-20735,Inm24,Zap,El Vigía,Ren,Dep,54,1.0,1.0,13500,2000.0,-103.388617,20.735726,8.0,1.0,0.0,250.0
Zap-ElZa_Dep-011K-090_02-01-00_JCINM-10341-20656,Inm24,Zap,El Zapote,Ren,Dep,90,2.0,,11000,,-103.418174,20.656522,75.0,1.0,25.0,122.2222222
Zap-Elit_Dep-022K-108_02-02-02_Grupo-10345-20720,Inm24,Zap,Elite,Ren,Dep,108,2.0,2.0,22000,,-103.459949,20.720387,64.0,2.0,3.0,203.7037037
Zap-Elit_Dep-021K-075_02-02-02_INVER-10345-20720,Inm24,Zap,Elite,Ren,Dep,75,2.0,2.0,21900,,-103.459966,20.720373,1.0,2.0,2.0,292.0
Zap-Elit_Dep-020K-075_02-02-02_180ºI-10346-20720,Inm24,Zap,Elite,Ren,Dep,75,2.0,2.0,20000,,-103.460096,20.720205,40.0,2.0,2.0,266.6666667
Zap-Elit_Dep-023K-102_02-02-02_180ºI-10346-20719,Inm24,Zap,Elite,Ren,Dep,102,2.0,2.0,23000,,-103.4602,20.71991,6.0,2.0,1.0,225.4901961
Zap-Euca_Dep-014K-150_02-02-01_Opalo-10342-20676,Inm24,Zap,Eucalipto Vallarta,Ren,Dep,150,2.0,1.0,14500,,-103.427992,20.676485,4.0,2.0,0.0,96.66666667
Zap-Guad_Dep-026K-096_02-02-02_RaízF-10339-20714,Inm24,Zap,Guadalajarita,Ren,Dep,96,2.0,2.0,26500,,-103.396966,20.714211,32.0,2.0,5.0,276.0416667
Zap-Guad_Dep-011K-030_01-01-00_HOUMR-10339-20713,Inm24,Zap,Guadalajarita,Ren,Dep,30,1.0,,11500,,-103.39808,20.713976,4.0,1.0,26.0,383.3333333
Zap-Guad_Dep-029K-150_02-02-02_Diego-10339-20714,Inm24,Zap,Guadalajarita,Ren,Dep,150,2.0,2.0,29620,,-103.396966,20.714211,12.0,2.5,2.0,197.4666667
Zap-Guad_Dep-025K-100_02-02-02_ADRIA-10339-20714,Inm24,Zap,Guadalajarita,Ren,Dep,100,2.0,2.0,25000,,-103.397078,20.714202,,2.5,0.0,250.0
Zap-Guad_Dep-015K-080_02-02-01_Jeron-10341-20661,Inm24,Zap,Guadalupe,Ren,Dep,80,2.0,1.0,15000,,-103.416754,20.66174,4.0,2.0,0.0,187.5
Zap-Haci_Dep-027K-110_02-02-01_DACHV-10344-20653,Inm24,Zap,Hacienda del Tepeyac,Ren,Dep,110,2.0,1.0,27000,,-103.445233,20.653368,14.0,2.0,0.0,245.4545455
Zap-Info_Dep-012K-080_03-02-01_Veron-10344-20623,Inm24,Zap,Infonavit El Garabato,Ren,Dep,80,3.0,1.0,12500,,-103.441388,20.623617,15.0,2.0,0.0,156.25
