id,PaginaWeb,Ciudad,Colonia,operacion,tipo_propiedad,area_m2,recamaras,estacionamientos,precio,mantenimiento,longitud,latitud,tiempo_publicacion,Banos_totales,antiguedad_icon,PxM2
Zap-Coll_Dep-004M-075_02-02-02_ALTUR-10344-20652,Inm24,Zap,Colli Sitio,Ven,Dep,75,2.0,2.0,4200000,1000.0,-103.44044,20.652508,,2.0,0.0,56000.0
Zap-Coll_Dep-001M-054_02-01-02_CREAL-10344-20652,Inm24,Zap,Colli Sitio,Ven,Dep,54,2.0,2.0,1800000,,-103.44106,20.65243,110.0,1.0,8.0,33333.33333
Zap-Conj_Dep-003M-102_02-02-01_MAGNA-10337-20715,Inm24,Zap,Conjunto Patria,Ven,Dep,102,2.0,1.0,3600000,,-103.379247,20.715036,46.0,2.0,37.0,35294.11765
Zap-Conj_Dep-003M-059_01-01-01_iadMe-10338-20715,Inm24,Zap,Conjunto Patria,Ven,Dep,59,1.0,1.0,3933161,,-103.380056,20.715561,351.0,1.0,0.0,66663.74576
Zap-Cons_Dep-003M-094_03-02-02_Aseso-10337-20727,Inm24,Zap,Constitución,Ven,Dep,94,3.0,2.0,3799000,2392.0,-103.37,20.727713,67.0,2.0,4.0,40414.89362
Zap-Cons_Dep-003M-067_02-02-01_JUANM-10336-20730,Inm24,Zap,Constitución,Ven,Dep,67,2.0,1.0,3250000,900.0,-103.367706,20.730433,75.0,2.0,2.0,48507.46269
Zap-Copa_Dep-680K-047_02-01-01_TRHON-10341-20836,Inm24,Zap,Copala,Ven,Dep,47,2.0,1.0,680000,,-103.411425,20.836166,49.0,1.0,0.0,14468.08511
Zap-Cord_Dep-003M-095_03-02-01_Lucia-10341-20671,Inm24,Zap,Cordilleras,Ven,Dep,95,3.0,1.0,3790000,350.0,-103.417905,20.671543,51.0,2.0,28.0,39894.73684
Zap-Cord_Dep-002M-094_03-02-01_SINTO-10341-20670,Inm24,Zap,Cordilleras,Ven,Dep,94,3.0,1.0,2800000,400.0,-103.416151,20.670558,286.0,2.0,35.0,29787.23404
Zap-Cord_Dep-006M-131_03-02-02_ADRIA-10341-20670,Inm24,Zap,Cordilleras,Ven,Dep,131,3.0,2.0,6300000,1600.0,-103.416534,20.670875,,2.5,1.0,48091.60305
Zap-Cord_Dep-003M-094_03-02-01_Inmue-10341-20671,Inm24,Zap,Cordilleras,Ven,Dep,94,3.0,1.0,3345000,400.0,-103.418907,20.671946,29.0,2.0,30.0,35585.10638
Zap-Coto_Dep-002M-086_03-02-01_BROKO-10341-20784,Inm24,Zap,Coto Zoi,Ven,Dep,86,3.0,1.0,2800000,1500.0,-103.414199,20.784886,,2.0,0.0,32558.13953
