id,PaginaWeb,Ciudad,Colonia,operacion,tipo_propiedad,area_m2,recamaras,estacionamientos,precio,mantenimiento,longitud,latitud,tiempo_publicacion,Banos_totales,antiguedad_icon,PxM2
Zap-Coto_CasC-003M-133_03-03-02_Piso9-10341-20785,Inm24,Zap,Coto Zoi,Ven,CasC,133,3.0,2.0,3435000,1500.0,-103.412547,20.785125,,3.5,0.0,25827.06767
Zap-Coto_CasC-003M-175_03-02-02_Nancy-10341-20785,Inm24,Zap,Coto Zoi,Ven,CasC,175,3.0,2.0,3980000,,-103.411637,20.785469,,2.5,0.0,22742.85714
Zap-DeLo_CasC-003M-140_03-03-02_OLIVI-10338-20753,Inm24,Zap,De Los Sauces,Ven,CasC,140,3.0,2.0,3650000,,-103.381304,20.753635,,3.5,,26071.42857
Zap-DeLo_CasC-003M-129_03-03-02_GRECI-10338-20753,Inm24,Zap,De Los Sauces,Ven,CasC,129,3.0,2.0,3650000,1000.0,-103.381292,20.753645,,3.5,,28294.57364
Zap-DelB_CasC-011M-390_03-03-03_Piso9-10345-20610,Inm24,Zap,Del Bosque,Ven,CasC,390,3.0,3.0,11000000,1500.0,-103.453548,20.610254,,3.5,0.0,28205.12821
Zap-DelV_CasC-014M-317_04-04-03_Piso9-10342-20740,Inm24,Zap,Del Valle,Ven,CasC,317,4.0,3.0,14190000,2100.0,-103.429965,20.740659,,4.5,0.0,44763.40694
Zap-ElBa_CasC-003M-099_02-02-02_AURAI-10334-20722,Inm24,Zap,El Batan,Ven,CasC,99,2.0,2.0,3500000,,-103.34613,20.722745,,2.5,,35353.53535
Zap-ElCa_CasC-030M-401_03-04-04_Aseso-10338-20721,Inm24,Zap,El Capullo,Ven,CasC,401,3.0,4.0,30000000,9745.0,-103.383444,20.72149,,4.5,,74812.96758
Zap-ElCa_CasC-038M-513_04-03-04_RMTRE-10338-20721,Inm24,Zap,El Capullo,Ven,CasC,513,4.0,4.0,38400000,6000.0,-103.383444,20.72149,,3.5,,74853.80117
Zap-ElCa_CasC-018M-232_03-02-03_Anafa-10344-20662,Inm24,Zap,El Carmen Hábitat,Ven,CasC,232,3.0,3.0,18050000,,-103.440387,20.66233,,2.5,,77801.72414
Zap-ElCe_CasC-006M-258_03-03-03_MOOBI-10338-20773,Inm24,Zap,El Centinela,Ven,CasC,258,3.0,3.0,6790000,,-103.386041,20.773481,,3.5,,26317.82946
Zap-ElCe_CasC-004M-129_03-02-02_Adell-10338-20773,Inm24,Zap,El Centinela,Ven,CasC,129,3.0,2.0,4381000,,-103.385886,20.773105,,2.5,0.0,33961.24031
Zap-ElCe_CasC-004M-155_03-02-02_Adell-10338-20773,Inm24,Zap,El Centinela,Ven,CasC,155,3.0,2.0,4705000,,-103.385886,20.773105,,2.5,0.0,30354.83871
Zap-ElFo_CasC-003M-152_03-02-02_OnlyS-10347-20627,Inm24,Zap,El Fortín,Ven,CasC,152,3.0,2.0,3890000,,-103.473884,20.627277,,2.5,,25592.10526
Zap-ElFo_CasC-004M-173_04-03-02_Aleja-10347-20626,Inm24,Zap,El Fortín,Ven,CasC,173,4.0,2.0,4900000,,-103.478412,20.626745,,3.5,0.0,28323.69942
Zap-ElFo_CasC-002M-131_03-02-02_Black-10347-20631,Inm24,Zap,El Fortín,Ven,CasC,131,3.0,2.0,2800000,,-103.474981,20.631374,,2.5,,21374.0458
Zap-ElFo_CasC-003M-144_03-02-02_Inmob-10347-20628,Inm24,Zap,El Fortín 2da Sección,Ven,CasC,144,3.0,2.0,3300000,350.0,-103.471973,20.628856,,2.5,,22916.66667
Zap-ElRe_CasC-005M-184_03-02-03_ZonaR-10344-20739,Inm24,Zap,El Real,Ven,CasC,184,3.0,3.0,5200000,,-103.446547,20.739549,104.0,2.0,0.0,28260.86957
Zap-Fore_CasC-005M-220_04-03-02_Felip-10348-20629,Inm24,Zap,Foret,Ven,CasC,220,4.0,2.0,5750000,,-103.482413,20.629223,,3.5,,26136.36364
Zap-Fore_CasC-004M-198_03-02-02_Adell-10348-20628,Inm24,Zap,Foret,Ven,CasC,198,3.0,2.0,4920000,,-103.480131,20.628793,,2.5,0.0,24848.48485
Zap-Fore_CasC-004M-175_03-02-02_KWGRA-10347-20629,Inm24,Zap,Foret,Ven,CasC,175,3.0,2.0,4590000,744.0,-103.478624,20.629703,,2.5,0.0,26228.57143
Zap-Fore_CasC-005M-166_03-02-02_WOWRe-10348-20627,Inm24,Zap,Foret,Ven,CasC,166,3.0,2.0,5200000,750.0,-103.481338,20.627538,,2.5,,31325.3012
Zap-Fuen_CasC-001M-079_03-02-02_Iberl-10347-20791,Inm24,Zap,Fuente Mayor,Ven,CasC,79,3.0,2.0,1690000,,-103.473351,20.791228,,2.0,,21392.40506
Zap-Gira_CasC-003M-127_03-03-02_SOLAR-10342-20741,Inm24,Zap,Girasoles Elite,Ven,CasC,127,3.0,2.0,3989000,,-103.424089,20.74177,,3.0,,31409.44882
Zap-Guad_CasC-007M-200_04-04-03_ASESO-10342-20660,Inm24,Zap,Guadalupe Jardín,Ven,CasC,200,4.0,3.0,7299000,1200.0,-103.429436,20.660147,,4.0,,36495.0
