id,Ciudad,Colonia,operacion,tipo_propiedad,area_m2,precio,longitud,latitud,PxM2
Zap-Vall_Terr-004M-115_03-03-02_HHASE-10344-20772,Zap,Valle Imperial,Ven,Terreno / Lote,115,4190000,-103.442021,20.772909,36434.78261
Zap-Arau_Terr-008M-370_00-00-00_GuiaE-10346-20733,Zap,Arauca I,Ven,Terreno / Lote,370,8400000,-103.46293,20.73376,22702.7027
Zap-Loma_Terr-001M-120_00-00-00_GuiaE-10343-20774,Zap,Lomas de San Gonzalo,Ven,Terreno / Lote,120,1477000,-103.438092,20.774697,12308.33333
Zap-Vall_Terr-002M-160_00-00-00_TALEN-10343-20776,Zap,Valle Imperial,Ven,Terreno / Lote,160,2257000,-103.439415,20.77614,14106.25
Zap-Gusa_Terr-022M-644_00-00-00_VECOR-10336-20722,Zap,Gusa,Ven,Terreno / Lote,644,22552250,-103.363205,20.72237,35019.02174
Zap-SanM_Terr-025M-962_00-00-00_GuiaE-10338-20717,Zap,San Miguel de La Colina,Ven,Terreno / Lote,962,25000000,-103.386434,20.717204,25987.52599
Zap-Azal_Terr-004M-563_00-00-00_GuiaE-10344-20605,Zap,Azaleas,Ven,Terreno / Lote,563,4841800,-103.448317,20.605598,8600.0
Zap-Bosq_Terr-001M-113_00-00-00_VECOR-10343-20774,Zap,Bosques de San Gonzalo,Ven,Terreno / Lote,113,1130400,-103.433209,20.774446,10003.53982
Zap-Carr_Terr-001M-118_00-00-00_GuiaE-10341-20790,Zap,Carrara,Ven,Terreno / Lote,118,1493901,-103.416008,20.790455,12660.17797
Zap-ElCo_Terr-038M-953_00-00-00_VECOR-10342-20637,Zap,El Colli Urbano,Ven,Terreno / Lote,953,38120000,-103.420504,20.637793,40000.0
Zap-Jard_Terr-005M-187_00-00-00_VECOR-10344-20735,Zap,Jardín Real,Ven,Terreno / Lote,187,5616300,-103.44005,20.735463,30033.68984
Zap-SinN_Terr-025M-791_00-00-00_GuiaE-10343-20712,Zap,Sin Nombre,Ven,Terreno / Lote,791,25712375,-103.430579,20.712771,32506.16308
Zap-Ayam_Terr-016M-1050_00-00-00_BROKO-10346-20675,Zap,Ayamonte,Ven,Terreno / Lote,1050,16000000,-103.467073,20.675263,15238.09524
Zap-Ayam_Terr-021M-1003_00-00-00_VECOR-10346-20675,Zap,Ayamonte,Ven,Terreno / Lote,1003,21000000,-103.469696,20.675978,20937.18843
Zap-Carr_Terr-001M-111_00-00-00_GuiaE-10341-20789,Zap,Carrara,Ven,Terreno / Lote,111,1365000,-103.414383,20.789869,12297.2973
Zap-Coto_Terr-001M-115_00-00-00_GuiaE-10340-20788,Zap,Coto Galarza,Ven,Terreno / Lote,115,1410000,-103.406657,20.7888,12260.86957
Zap-SinN_Terr-017M-661_00-00-00_GuiaE-10343-20712,Zap,Sin Nombre,Ven,Terreno / Lote,661,17133886,-103.430733,20.712116,25921.15885
Zap-Send_Terr-001M-127_00-00-00_GuiaE-10342-20778,Zap,Sendas,Ven,Terreno / Lote,127,1599750,-103.421981,20.778969,12596.45669
Zap-Vist_Terr-002M-276_00-00-00_Piso9-10348-20609,Zap,Vistas del Valle,Ven,Terreno / Lote,276,2900000,-103.487547,20.609744,10507.24638
Zap-DelV_Terr-004M-090_03-02-00_HHASE-10342-20741,Zap,Del Valle,Ven,Terreno / Lote,90,4300000,-103.428733,20.741219,47777.77778
Zap-SinN_Terr-026M-792_00-00-00_GuiaE-10343-20712,Zap,Sin Nombre,Ven,Terreno / Lote,792,26954520,-103.431122,20.712821,34033.48485
Zap-Vall_Terr-002M-200_00-00-00_Piso9-10343-20787,Zap,Valle Imperial,Ven,Terreno / Lote,200,2350000,-103.430674,20.787219,11750.0
Zap-Vict_Terr-008M-394_00-00-00_FINCA-10339-20639,Zap,Victoria,Ven,Terreno / Lote,394,8200000,-103.397245,20.639808,20812.18274
Zap-Cruc_Terr-005M-1365_00-00-00_SIERR-10334-20764,Zap,Crucero de La Mesa,Ven,Terreno / Lote,1365,5053460,-103.344978,20.764799,3702.168498
Zap-Jard_Terr-005M-228_00-00-00_HHASE-10344-20736,Zap,Jardín Real,Ven,Terreno / Lote,228,5358000,-103.440181,20.736849,23500.0
Zap-LaNo_Terr-004M-780_00-00-00_VECOR-10347-20647,Zap,La Noria,Ven,Terreno / Lote,780,4000000,-103.470408,20.647329,5128.205128
Zap-SinN_Terr-015M-642_00-00-00_GuiaE-10342-20715,Zap,Sin Nombre,Ven,Terreno / Lote,642,15200000,-103.426006,20.715447,23676.01246
Zap-Vall_Terr-002M-160_00-00-00_TALEN-10343-20776,Zap,Valle Imperial,Ven,Terreno / Lote,160,2200000,-103.439415,20.77614,13750.0
Zap-Parq_Terr-006M-140_03-03-02_HHASE-10338-20759,Zap,Parques del Centinela,Ven,Terreno / Lote,140,6545000,-103.388977,20.759414,46750.0
Zap-Ciud_Terr-005M-350_00-00-00_Piso9-10345-20609,Zap,Ciudad Bugambilias,Ven,Terreno / Lote,350,5200000,-103.452701,20.60958,14857.14286
Zap-LaNo_Terr-003M-400_00-00-00_VECOR-10347-20647,Zap,La Noria,Ven,Terreno / Lote,400,3000000,-103.470408,20.647329,7500.0
Zap-Vall_Terr-032M-1107_00-00-00_GuiaE-10344-20724,Zap,Valle Real,Ven,Terreno / Lote,1107,32674790,-103.447018,20.724183,29516.52213
Zap-Vall_Terr-005M-192_04-02-02_HHASE-10344-20772,Zap,Valle Imperial,Ven,Terreno / Lote,192,5700000,-103.442065,20.772862,29687.5
Zap-Vall_Terr-001M-148_00-00-00_FINCA-10344-20771,Zap,Valle Imperial,Ven,Terreno / Lote,148,1924990,-103.443457,20.771634,13006.68919
Zap-Vall_Terr-002M-168_00-00-00_TALEN-10343-20776,Zap,Valle Imperial,Ven,Terreno / Lote,168,2310000,-103.439415,20.77614,13750.0
Zap-Vill_Terr-031M-967_00-00-00_GuiaE-10339-20717,Zap,Villa Magna,Ven,Terreno / Lote,967,31103666,-103.395917,20.717016,32165.11479
Zap-Coto_Terr-001M-156_00-00-00_GuiaE-10342-20793,Zap,Coto Alva 3,Ven,Terreno / Lote,156,1883554,-103.425026,20.793085,12074.0641
Zap-Esen_Terr-008M-625_00-00-00_Piso9-10345-20724,Zap,Esencia,Ven,Terreno / Lote,625,8047000,-103.453673,20.724245,12875.2
Zap-Atem_Terr-009M-420_05-04-04_SIERR-10335-20715,Zap,Atemajac del Valle,Ven,Terreno / Lote,420,9800000,-103.353519,20.715346,23333.33333
Zap-Haci_Terr-001M-926_00-00-00_Capri-10343-20868,Zap,Hacienda Copala,Ven,Terreno / Lote,926,1000000,-103.434783,20.868296,1079.913607
Zap-Vall_Terr-003M-280_00-00-00_PARED-10343-20776,Zap,Valle Imperial,Ven,Terreno / Lote,280,3200000,-103.439158,20.776581,11428.57143
Zap-LaCo_Terr-360K-300_00-00-00_EJEIN-10332-20759,Zap,La Coronilla,Ven,Terreno / Lote,300,360000,-103.322188,20.759319,1200.0
Zap-Alta_Terr-038M-1250_00-00-00_Gaant-10338-20712,Zap,Altamira,Ven,Terreno / Lote,1250,38750000,-103.388334,20.712868,31000.0
Zap-Bosq_Terr-021M-1437_00-00-00_Talav-10336-20782,Zap,Bosques de San Isidro (Las Cañadas),Ven,Terreno / Lote,1437,21543600,-103.366527,20.782254,14992.06681
Zap-Guad_Terr-002M-097_00-00-00_CREAL-10344-20660,Zap,Guadalupe Inn,Ven,Terreno / Lote,97,2750000,-103.446307,20.660119,28350.51546
Zap-Bosq_Terr-005M-718_00-00-00_TopGr-10335-20785,Zap,Bosques de San Isidro (Las Cañadas),Ven,Terreno / Lote,718,5466075,-103.352364,20.785472,7612.917827
Zap-Vall_Terr-003M-247_00-00-00_GRECI-10343-20787,Zap,Valle Imperial,Ven,Terreno / Lote,247,3100000,-103.438921,20.787813,12550.60729
Zap-Sola_Terr-003M-136_00-00-00_KWGRA-10345-20725,Zap,Solares,Ven,Terreno / Lote,136,3469270,-103.453445,20.725792,25509.33824
Zap-Sant_Terr-002M-252_00-00-00_Activ-10349-20611,Zap,Santa Ana Tepetitlán,Ven,Terreno / Lote,252,2948400,-103.491013,20.611716,11700.0
Zap-Ranc_Terr-019M-850_00-00-00_KARDE-10347-20712,Zap,Rancho Contento,Ven,Terreno / Lote,850,19125000,-103.479358,20.712975,22500.0
Zap-Guad_Terr-003M-165_00-00-00_AVROI-10348-20726,Zap,Guadalajara (Technology Park),Ven,Terreno / Lote,165,3512689,-103.487515,20.72638,21289.02424
Zap-Bosq_Terr-004M-301_00-00-00_PRYAg-10347-20717,Zap,Bosques Vallarta,Ven,Terreno / Lote,301,4760000,-103.478861,20.717906,15813.95349
Zap-Puer_Terr-017M-548_00-00-00_Colom-10341-20719,Zap,Puerta de Hierro,Ven,Terreno / Lote,548,17262000,-103.414452,20.719025,31500.0
Zap-Ciud_Terr-018M-1000_00-00-00_SILDU-10345-20684,Zap,Ciudad Granja,Ven,Terreno / Lote,1000,18950000,-103.453431,20.684391,18950.0
Zap-Vall_Terr-002M-220_00-00-00_ADRIA-10343-20788,Zap,Valle Imperial,Ven,Terreno / Lote,220,2420000,-103.434416,20.788591,11000.0
Zap-Arau_Terr-008M-364_00-00-00_COLLH-10346-20734,Zap,Arauca I,Ven,Terreno / Lote,364,8554000,-103.46346,20.734673,23500.0
Zap-LaLo_Terr-004M-355_00-00-00_Corpo-10345-20606,Zap,La Loma,Ven,Terreno / Lote,355,4800000,-103.451166,20.606532,13521.12676
Zap-Vall_Terr-001M-132_00-00-00_KWGRA-10343-20775,Zap,Valle Imperial,Ven,Terreno / Lote,132,1254000,-103.439436,20.775824,9500.0
Zap-LasL_Terr-024M-936_00-00-00_Dimar-10343-20714,Zap,Las Lomas Golf Hábitat,Ven,Terreno / Lote,936,24500000,-103.436967,20.714665,26175.21368
Zap-LaVi_Terr-675K-500_00-00-00_MAHOB-10345-20831,Zap,La Vinatera,Ven,Terreno / Lote,500,675000,-103.450049,20.831038,1350.0
Zap-Puer_Terr-002M-165_04-02-02_Grupo-10345-20694,Zap,Puerta del Tule,Ven,Terreno / Lote,165,2862750,-103.453199,20.69426,17350.0
Zap-Ciud_Terr-004M-533_00-00-00_AAInm-10345-20602,Zap,Ciudad Bugambilias,Ven,Terreno / Lote,533,4300000,-103.450605,20.60217,8067.542214
Zap-Vale_Terr-003M-132_00-00-00_PRYAg-10347-20728,Zap,Valeira,Ven,Terreno / Lote,132,3568985,-103.475088,20.728996,27037.76515
Zap-Puer_Terr-021M-863_00-00-00_Capri-10341-20712,Zap,Puerta de Hierro,Ven,Terreno / Lote,863,21591000,-103.419413,20.712864,25018.53998
Zap-Coli_Terr-002M-193_00-00-00_ABRAS-10340-20751,Zap,Colinas del Rey,Ven,Terreno / Lote,193,2990000,-103.40858,20.751485,15492.22798
Zap-Vall_Terr-002M-287_00-00-00_Espac-10343-20776,Zap,Valle Imperial,Ven,Terreno / Lote,287,2991456,-103.437654,20.776802,10423.19164
Zap-Palm_Terr-001M-148_00-00-00_ALIMA-10342-20594,Zap,Palmira,Ven,Terreno / Lote,148,1333260,-103.429616,20.594255,9008.513514
Zap-Loma_Terr-008M-409_00-00-00_PRIMA-10341-20684,Zap,Lomas Altas,Ven,Terreno / Lote,409,8750000,-103.413372,20.684515,21393.64303
Zap-Ciud_Terr-004M-645_00-00-00_VGInv-10346-20610,Zap,Ciudad Bugambilias,Ven,Terreno / Lote,645,4775960,-103.462482,20.610224,7404.589147
Zap-Puer_Terr-014M-391_00-00-00_BIENE-10343-20706,Zap,Puerta Las Lomas,Ven,Terreno / Lote,391,14800000,-103.436384,20.706557,37851.6624
Zap-Vale_Terr-004M-206_00-00-00_ABRAS-10346-20724,Zap,Valeira,Ven,Terreno / Lote,206,4330620,-103.469477,20.72487,21022.42718
Zap-Sola_Terr-003M-152_00-00-00_ESPAC-10346-20727,Zap,Solares Antara,Ven,Terreno / Lote,152,3875388,-103.467276,20.727277,25495.97368
Zap-Vall_Terr-001M-115_00-00-00_AVROI-10343-20787,Zap,Valle Imperial,Ven,Terreno / Lote,115,1450000,-103.430674,20.787219,12608.69565
Zap-Ciud_Terr-008M-876_08-00-00_GRUPO-10346-20617,Zap,Ciudad Bugambilias,Ven,Terreno / Lote,876,8400000,-103.462172,20.617915,9589.041096
Zap-Parq_Terr-008M-507_00-00-00_Talav-10338-20760,Zap,Parques del Centinela,Ven,Terreno / Lote,507,8619000,-103.386271,20.760313,17000.0
Zap-Sola_Terr-005M-224_00-00-00_CityR-10346-20725,Zap,Solares,Ven,Terreno / Lote,224,5600000,-103.462198,20.725765,25000.0
Zap-Arau_Terr-008M-364_00-00-00_Benja-10346-20733,Zap,Arauca I,Ven,Terreno / Lote,364,8600000,-103.46246,20.733957,23626.37363
Zap-Jard_Terr-012M-577_00-00-00_Gaant-10343-20740,Zap,Jardín Real,Ven,Terreno / Lote,577,12698000,-103.439711,20.740825,22006.93241
Gdl-Alca_Terr-008M-1000_00-00-00_TopGr-10334-20693,Gdl,Alcalde Barranquitas,Ven,Terreno / Lote,1000,8690000,-103.346717,20.693091,8690.0
Zap-Vall_Terr-002M-200_00-00-00_PRYAg-10343-20780,Zap,Valle Imperial,Ven,Terreno / Lote,200,2550000,-103.437869,20.780579,12750.0
Zap-Vall_Terr-001M-132_00-00-00_HUSRe-10343-20787,Zap,Valle Imperial,Ven,Terreno / Lote,132,1089000,-103.430674,20.787219,8250.0
Zap-Loma_Terr-016M-615_00-00-00_Gaant-10340-20685,Zap,Lomas Altas,Ven,Terreno / Lote,615,16700000,-103.408552,20.685351,27154.47154
Zap-Ciud_Terr-004M-436_00-00-00_REIIN-10348-20609,Zap,Ciudad Bugambilias,Ven,Terreno / Lote,436,4450000,-103.480682,20.609946,10206.42202
Zap-Base_Terr-022M-596_00-00-00_MAGNA-10346-20733,Zap,Base Aérea Militar No 5,Ven,Terreno / Lote,596,22000000,-103.462263,20.733057,36912.75168
Zap-Bosq_Terr-006M-747_00-00-00_Talav-10335-20788,Zap,Bosques de San Isidro (Las Cañadas),Ven,Terreno / Lote,747,6450000,-103.356546,20.788549,8634.538153
Zap-SanI_Terr-007M-865_00-00-00_Talav-10335-20790,Zap,San Isidro,Ven,Terreno / Lote,865,7250000,-103.355238,20.790747,8381.50289
Zap-Coto_Terr-002M-121_00-00-00_GOGAM-10340-20767,Zap,Coto Vitana,Ven,Terreno / Lote,121,2430000,-103.406598,20.767129,20082.64463
Zap-Tesi_Terr-002M-200_00-00-00_Capri-10347-20811,Zap,Tesistán,Ven,Terreno / Lote,200,2450000,-103.475573,20.811804,12250.0
Zap-Bosq_Terr-005M-718_00-00-00_AnaCo-10337-20777,Zap,Bosques de San Isidro (Las Cañadas),Ven,Terreno / Lote,718,5800000,-103.37089,20.777377,8077.994429
Zap-LasL_Terr-009M-387_00-00-00_TOPTE-10343-20720,Zap,Las Lomas Golf Hábitat,Ven,Terreno / Lote,387,9680000,-103.438191,20.720096,25012.9199
Zap-Vall_Terr-002M-144_00-00-00_KWGRA-10344-20773,Zap,Valle Imperial,Ven,Terreno / Lote,144,2000000,-103.441472,20.773512,13888.88889
Zap-Jard_Terr-026M-1000_00-00-00_Grupo-10343-20731,Zap,Jardín Real,Ven,Terreno / Lote,1000,26000000,-103.430648,20.731171,26000.0
Zap-Loma_Terr-028M-750_00-00-00_Gaant-10340-20691,Zap,Lomas del Valle,Ven,Terreno / Lote,750,28500000,-103.400361,20.691305,38000.0
Zap-Gira_Terr-001M-105_00-00-00_KWGRA-10342-20740,Zap,Girasoles Elite,Ven,Terreno / Lote,105,1800000,-103.422972,20.740841,17142.85714
Zap-Vist_Terr-004M-426_00-00-00_INVER-10348-20611,Zap,Vistas del Valle 1,Ven,Terreno / Lote,426,4950000,-103.48786,20.611438,11619.71831
Zap-ElBa_Terr-024M-1462_00-00-00_JPKEX-10346-20674,Zap,El Bajío,Ven,Terreno / Lote,1462,24132570,-103.462455,20.67439,16506.54583
Zap-Bosq_Terr-019M-1405_00-00-00_PARED-10336-20778,Zap,Bosques de San Isidro (Las Cañadas),Ven,Terreno / Lote,1405,19670000,-103.365168,20.778254,14000.0
Zap-LasC_Terr-022M-645_00-00-00_GoldH-10343-20697,Zap,Las Cumbres,Ven,Terreno / Lote,645,22000000,-103.432179,20.697403,34108.52713
Zap-Vall_Terr-002M-164_00-00-00_KWGRA-10343-20775,Zap,Valle Imperial,Ven,Terreno / Lote,164,2460000,-103.439436,20.775824,15000.0
Zap-LosF_Terr-029M-1357_00-00-00_Cauda-10341-20723,Zap,Los Frailes,Ven,Terreno / Lote,1357,29199001,-103.416447,20.723263,21517.31835
Zap-Tesi_Terr-003M-140_00-00-00_Centu-10347-20797,Zap,Tesistán,Ven,Terreno / Lote,140,3850000,-103.478579,20.797275,27500.0
Zap-Coli_Terr-033M-900_00-00-00_Cauda-10340-20701,Zap,Colinas de San Javier,Ven,Terreno / Lote,900,33300000,-103.406976,20.701669,37000.0
Zap-LaSo_Terr-005M-599_00-00-00_INMOB-10353-20755,Zap,La Soledad,Ven,Terreno / Lote,599,5149980,-103.533147,20.755927,8597.629382
Zap-Loma_Terr-004M-270_00-00-00_CREAL-10339-20746,Zap,Lomas de Zapopan,Ven,Terreno / Lote,270,4495000,-103.394445,20.746284,16648.14815
Zap-Pina_Terr-003M-1591_00-00-00_TopGr-10352-20715,Zap,Pinar de La Venta,Ven,Terreno / Lote,1591,3579547,-103.523878,20.715957,2249.872407
Zap-Coto_Terr-001M-115_00-00-00_Affar-10341-20785,Zap,Coto F2 Sur Sivec,Ven,Terreno / Lote,115,1300000,-103.41271,20.78575,11304.34783
Zap-LasL_Terr-024M-936_00-00-00_HUSRe-10344-20711,Zap,Las Lomas Golf Hábitat,Ven,Terreno / Lote,936,24500000,-103.442462,20.711132,26175.21368
Zap-Bosq_Terr-006M-854_00-00-00_GRECI-10335-20788,Zap,Bosques de San Isidro (Las Cañadas),Ven,Terreno / Lote,854,6999000,-103.355697,20.788598,8195.550351
Zap-Haci_Terr-002M-153_00-00-00_REMAX-10340-20758,Zap,Hacienda del Sol,Ven,Terreno / Lote,153,2490000,-103.4,20.7586,16274.5098
Zap-Coli_Terr-025M-895_00-00-00_YABEA-10340-20696,Zap,Colinas de San Javier,Ven,Terreno / Lote,895,25077080,-103.403972,20.696698,28019.0838
Zap-Bosq_Terr-007M-563_00-00-00_Lucy-10336-20783,Zap,Bosques de San Isidro (Las Cañadas),Ven,Terreno / Lote,563,7882000,-103.36724,20.783104,14000.0
Zap-LaMe_Terr-015M-483_00-00-00_ESPAC-10342-20700,Zap,La Mesa de La Coronilla,Ven,Terreno / Lote,483,15765535,-103.427832,20.70084,32640.85921
Zap-Vall_Terr-002M-266_00-00-00_PRYAg-10343-20787,Zap,Valle Imperial,Ven,Terreno / Lote,266,2350000,-103.430674,20.787219,8834.586466
Zap-Puer_Terr-017M-554_00-00-00_Inmob-10343-20706,Zap,Puerta Las Lomas,Ven,Terreno / Lote,554,17500000,-103.43585,20.706436,31588.44765
Zap-Vall_Terr-002M-176_00-00-00_KWGRA-10343-20787,Zap,Valle Imperial,Ven,Terreno / Lote,176,2500000,-103.43046,20.787167,14204.54545
Zap-Base_Terr-003M-1961_00-00-00_GPINM-10347-20739,Zap,Base Aérea Militar No 5,Ven,Terreno / Lote,1961,3235650,-103.474115,20.739061,1650.0
Zap-LasP_Terr-007M-315_00-00-00_IMOVE-10345-20818,Zap,Las Palomas,Ven,Terreno / Lote,315,7260000,-103.453073,20.818224,23047.61905
Zap-Vall_Terr-003M-242_00-00-00_Servi-10343-20775,Zap,Valle Imperial,Ven,Terreno / Lote,242,3025000,-103.439177,20.77595,12500.0
Zap-Bosq_Terr-010M-560_00-00-00_TREGO-10337-20774,Zap,Bosques de San Isidro (Las Cañadas),Ven,Terreno / Lote,560,10080000,-103.377661,20.774396,18000.0
Zap-LaMe_Terr-013M-435_00-00-00_GRUPO-10342-20704,Zap,La Mesa de La Coronilla,Ven,Terreno / Lote,435,13400000,-103.428723,20.704048,30804.5977
Zap-Ayam_Terr-017M-1028_00-00-00_BienF-10346-20671,Zap,Ayamonte,Ven,Terreno / Lote,1028,17281656,-103.463683,20.671087,16810.94942
Gdl-Vall_Terr-008M-430_00-00-00_Casas-10338-20674,Gdl,Vallarta,Ven,Terreno / Lote,430,8600000,-103.385973,20.674477,20000.0
Gdl-Alca_Terr-013M-1734_00-00-00_TopGr-10334-20693,Gdl,Alcalde Barranquitas,Ven,Terreno / Lote,1734,13130195,-103.346717,20.693091,7572.200115
Zap-Azal_Terr-008M-990_00-00-00_AnaIs-10344-20605,Zap,Azaleas,Ven,Terreno / Lote,990,8910000,-103.448317,20.605598,9000.0
Zap-Vall_Terr-001M-160_00-00-00_Talav-10343-20780,Zap,Valle Imperial,Ven,Terreno / Lote,160,1980000,-103.434405,20.780797,12375.0
Zap-Vill_Terr-012M-400_00-00-00_GRUPO-10344-20701,Zap,Villa Verona,Ven,Terreno / Lote,400,12100000,-103.445077,20.7019,30250.0
Zap-Vall_Terr-002M-235_00-00-00_GRUPO-10343-20775,Zap,Valle Imperial,Ven,Terreno / Lote,235,2931500,-103.439177,20.77595,12474.46809
Zap-Puer_Terr-035M-955_00-00-00_PALOM-10341-20714,Zap,Puerta de Hierro,Ven,Terreno / Lote,955,35000000,-103.419378,20.714397,36649.21466
Zap-Milp_Terr-190K-240_00-00-00_Centu-10343-20955,Zap,Milpillas Mesa de San Juan,Ven,Terreno / Lote,240,190000,-103.433055,20.955,791.6666667
Zap-Ayam_Terr-019M-1000_00-00-00_AAInm-10346-20675,Zap,Ayamonte,Ven,Terreno / Lote,1000,19000000,-103.467073,20.675263,19000.0
Zap-Ciud_Terr-006M-260_00-00-00_ASESO-10340-20655,Zap,Ciudad del Sol,Ven,Terreno / Lote,260,6500000,-103.401605,20.655475,25000.0
Zap-Ranc_Terr-019M-850_00-00-00_TopGr-10348-20716,Zap,Rancho Contento,Ven,Terreno / Lote,850,19125000,-103.480644,20.716824,22500.0
Zap-Coto_Terr-001M-135_00-00-00_Gaant-10341-20785,Zap,Coto F2 Sur Sivec,Ven,Terreno / Lote,135,1660500,-103.414932,20.785813,12300.0
Zap-Alia_Terr-005M-618_00-00-00_DiHou-10351-20727,Zap,Alianza de Cazadores Diana,Ven,Terreno / Lote,618,5800000,-103.51733,20.727724,9385.113269
Zap-Bosq_Terr-005M-726_00-00-00_ALIMA-10336-20778,Zap,Bosques de San Isidro (Las Cañadas),Ven,Terreno / Lote,726,5975000,-103.36578,20.778384,8230.027548
Zap-Sola_Terr-003M-151_00-00-00_AAInm-10346-20726,Zap,Solares,Ven,Terreno / Lote,151,3943420,-103.463408,20.726667,26115.36424
Zap-Base_Terr-007M-510_00-00-00_INMOB-10347-20741,Zap,Base Aérea Militar No 5,Ven,Terreno / Lote,510,7182257,-103.475022,20.741056,14082.85686
Zap-SanJ_Terr-007M-500_15-02-00_AURAI-10345-20709,Zap,San Juan de Ocotán,Ven,Terreno / Lote,500,7900000,-103.452034,20.709635,15800.0
Zap-Ciud_Terr-004M-500_00-00-00_JGCBI-10346-20614,Zap,Ciudad Bugambilias,Ven,Terreno / Lote,500,4450000,-103.465029,20.61487,8900.0
Zap-Base_Terr-006M-266_00-00-00_PRYAg-10346-20727,Zap,Base Aérea Militar No 5,Ven,Terreno / Lote,266,6755079,-103.467172,20.727564,25395.03383
Zap-Guad_Terr-003M-165_00-00-00_Franc-10349-20723,Zap,Guadalajara (Technology Park),Ven,Terreno / Lote,165,3000000,-103.493098,20.723612,18181.81818
Zap-Coto_Terr-002M-164_00-00-00_Capri-10341-20785,Zap,Coto F2 Sur Sivec,Ven,Terreno / Lote,164,2037692,-103.414932,20.785813,12424.95122
Zap-Sant_Terr-003M-160_00-00-00_Gaant-10346-20720,Zap,Santillana,Ven,Terreno / Lote,160,3850000,-103.463718,20.7208,24062.5
Zap-Vall_Terr-002M-165_00-00-00_VERME-10344-20776,Zap,Valle Imperial,Ven,Terreno / Lote,165,2300000,-103.440154,20.776203,13939.39394
Zap-SinN_Terr-003M-210_00-00-00_Consu-10340-20676,Zap,Sin Nombre,Ven,Terreno / Lote,210,3500000,-103.407585,20.67606,16666.66667
Zap-Puer_Terr-035M-955_00-00-00_Adell-10341-20711,Zap,Puerta de Hierro,Ven,Terreno / Lote,955,35000000,-103.416748,20.711508,36649.21466
Zap-Amar_Terr-802K-088_00-00-00_Gaant-10345-20810,Zap,Amaranto,Ven,Terreno / Lote,88,802534,-103.453576,20.810715,9119.704545
Zap-Puer_Terr-022M-903_00-00-00_Capri-10341-20715,Zap,Puerta de Hierro,Ven,Terreno / Lote,903,22575000,-103.41939,20.71553,25000.0
Zap-Misi_Terr-004M-610_00-00-00_Gaant-10338-20763,Zap,Misión del Bosque,Ven,Terreno / Lote,610,4985000,-103.389056,20.763189,8172.131148
Zap-Puer_Terr-013M-422_00-00-00_ABACO-10342-20691,Zap,Puerta del Roble,Ven,Terreno / Lote,422,13366622,-103.426719,20.691399,31674.45972
Zap-LasL_Terr-015M-588_00-00-00_LUXUR-10343-20712,Zap,Las Lomas Golf Hábitat,Ven,Terreno / Lote,588,15236970,-103.439114,20.712183,25913.21429
Zap-LasL_Terr-017M-713_00-00-00_CasaL-10343-20713,Zap,Las Lomas Golf Hábitat,Ven,Terreno / Lote,713,17106720,-103.437551,20.713684,23992.59467
Zap-Vall_Terr-002M-256_00-00-00_MyL0-10343-20779,Zap,Valle Imperial,Ven,Terreno / Lote,256,2819080,-103.43321,20.779412,11012.03125
Zap-Bosq_Terr-003M-160_00-00-00_AVROI-10347-20720,Zap,Bosques Vallarta,Ven,Terreno / Lote,160,3250000,-103.475816,20.720786,20312.5
Zap-Bosq_Terr-004M-1363_00-00-00_Talav-10336-20779,Zap,Bosques de San Isidro (Las Cañadas),Ven,Terreno / Lote,1363,4500000,-103.361565,20.779138,3301.540719
Zap-LasL_Terr-040M-1006_00-00-00_Activ-10343-20714,Zap,Las Lomas Golf Hábitat,Ven,Terreno / Lote,1006,40205680,-103.436967,20.714665,39965.88469
Zap-Vall_Terr-016M-600_00-00-00_GRUPO-10344-20724,Zap,Valle Real,Ven,Terreno / Lote,600,16900000,-103.446606,20.724182,28166.66667
Zap-Ciud_Terr-008M-1247_00-00-00_CasaL-10344-20602,Zap,Ciudad Bugambilias,Ven,Terreno / Lote,1247,8500000,-103.446905,20.60249,6816.359262
Zap-Jard_Terr-005M-225_00-00-00_cesar-10344-20731,Zap,Jardín Real,Ven,Terreno / Lote,225,5175000,-103.440353,20.731513,23000.0
Zap-Vall_Terr-002M-170_00-00-00_PRYAg-10343-20787,Zap,Valle Imperial,Ven,Terreno / Lote,170,2500000,-103.430674,20.787219,14705.88235
Zap-Bosq_Terr-008M-837_00-00-00_LUXUR-10336-20783,Zap,Bosques de San Isidro (Las Cañadas),Ven,Terreno / Lote,837,8750000,-103.36724,20.783104,10454.00239
Zap-Ciud_Terr-005M-749_00-00-00_VGInv-10346-20612,Zap,Ciudad Bugambilias,Ven,Terreno / Lote,749,5699848,-103.467983,20.612227,7609.943925
Zap-Soar_Terr-012M-909_00-00-00_DESAR-10346-20734,Zap,Soare Acantia I,Ven,Terreno / Lote,909,12667455,-103.468425,20.734521,13935.59406
Zap-Coto_Terr-002M-187_00-00-00_Propi-10342-20790,Zap,Coto Alva 2,Ven,Terreno / Lote,187,2250000,-103.42169,20.790626,12032.08556
Zap-Ciud_Terr-006M-260_00-00-00_ABRAS-10340-20655,Zap,Ciudad del Sol,Ven,Terreno / Lote,260,6500000,-103.403449,20.655249,25000.0
Zap-Ciud_Terr-004M-494_00-00-00_PARED-10344-20601,Zap,Ciudad Bugambilias,Ven,Terreno / Lote,494,4500000,-103.446958,20.601906,9109.311741
