id,variable,valor,flag_iqr,flag_zscore,low_iqr,high_iqr
Sep25_f95b5490,area_m2,671.0,1,0,-230.0,618.0
Sep25_8db4117a,area_m2,731.0,1,0,-230.0,618.0
Sep25_46259ce2,area_m2,800.0,1,0,-230.0,618.0
Sep25_a89a6a2f,area_m2,680.0,1,0,-230.0,618.0
Sep25_0f59bab7,area_m2,800.0,1,0,-230.0,618.0
Sep25_9acfb7c8,area_m2,700.0,1,0,-230.0,618.0
Sep25_dbf0e579,area_m2,650.0,1,0,-230.0,618.0
Sep25_703d27d3,area_m2,858.0,1,0,-230.0,618.0
Sep25_56588fb4,area_m2,650.0,1,0,-230.0,618.0
Sep25_40d2e5a3,area_m2,846.0,1,0,-230.0,618.0
Sep25_8b186db3,area_m2,1408.0,1,1,-230.0,618.0
Sep25_daf08e5d,area_m2,1459.0,1,1,-230.0,618.0
Sep25_399ea1a2,area_m2,1646.0,1,1,-230.0,618.0
Sep25_22f2b936,area_m2,620.0,1,0,-230.0,618.0
Sep25_3e2bcf86,area_m2,752.0,1,0,-230.0,618.0
Sep25_93c76c90,area_m2,620.0,1,0,-230.0,618.0
Sep25_abc6938f,area_m2,700.0,1,0,-230.0,618.0
Sep25_80beb7ee,area_m2,690.0,1,0,-230.0,618.0
Sep25_2e1a0f43,area_m2,646.0,1,0,-230.0,618.0
Sep25_4261b165,area_m2,896.0,1,1,-230.0,618.0
Sep25_e1c314f4,area_m2,900.0,1,1,-230.0,618.0
Sep25_1d51bc40,area_m2,650.0,1,0,-230.0,618.0
Sep25_200416b5,area_m2,776.0,1,0,-230.0,618.0
Sep25_bb359139,area_m2,842.0,1,0,-230.0,618.0
Sep25_d95bddcc,area_m2,663.0,1,0,-230.0,618.0
Sep25_10e43beb,area_m2,1668.0,1,1,-230.0,618.0
Sep25_98a217ec,area_m2,630.0,1,0,-230.0,618.0
Sep25_973aa1d9,area_m2,630.0,1,0,-230.0,618.0
Sep25_dea8845c,area_m2,1226.0,1,1,-230.0,618.0
Sep25_2fe1875c,area_m2,620.0,1,0,-230.0,618.0
Sep25_24e5a79c,area_m2,700.0,1,0,-230.0,618.0
Sep25_f578cbd7,area_m2,750.0,1,0,-230.0,618.0
Sep25_96d40672,area_m2,1399.0,1,1,-230.0,618.0
Sep25_30f9e21e,area_m2,1462.0,1,1,-230.0,618.0
Sep25_d3fd684e,area_m2,650.0,1,0,-230.0,618.0
Sep25_6ff9747f,area_m2,650.0,1,0,-230.0,618.0
Sep25_39e3b2a3,area_m2,1050.0,1,1,-230.0,618.0
Sep25_65f7d7a0,area_m2,1414.0,1,1,-230.0,618.0
Sep25_89a64a5e,area_m2,900.0,1,1,-230.0,618.0
Sep25_e4290a75,area_m2,650.0,1,0,-230.0,618.0
Sep25_0f7459d9,area_m2,800.0,1,0,-230.0,618.0
Sep25_a0dab29c,area_m2,855.0,1,0,-230.0,618.0
Sep25_108bafd1,area_m2,840.0,1,0,-230.0,618.0
Sep25_d1b1e632,area_m2,1050.0,1,1,-230.0,618.0
Sep25_44c5b25d,area_m2,623.0,1,0,-230.0,618.0
Sep25_c65cb837,area_m2,877.0,1,0,-230.0,618.0
Sep25_6326a8e9,area_m2,930.0,1,1,-230.0,618.0
Sep25_44f09294,area_m2,650.0,1,0,-230.0,618.0
Sep25_088fd4ca,area_m2,843.0,1,0,-230.0,618.0
Sep25_0c8b5cc5,area_m2,1044.0,1,1,-230.0,618.0
Sep25_a66d0bec,area_m2,620.0,1,0,-230.0,618.0
Sep25_7494a08e,area_m2,873.0,1,0,-230.0,618.0
Sep25_fdc515e9,area_m2,938.0,1,1,-230.0,618.0
Sep25_6d433059,area_m2,750.0,1,0,-230.0,618.0
Sep25_93fde7a2,area_m2,993.0,1,1,-230.0,618.0
Sep25_41b36442,area_m2,1000.0,1,1,-230.0,618.0
Sep25_77274062,area_m2,632.0,1,0,-230.0,618.0
Sep25_6faba590,area_m2,650.0,1,0,-230.0,618.0
Sep25_475e2c89,area_m2,780.0,1,0,-230.0,618.0
Sep25_0b2aa456,area_m2,1500.0,1,1,-230.0,618.0
Sep25_bfdf179c,area_m2,1500.0,1,1,-230.0,618.0
Sep25_c7e29e87,area_m2,782.0,1,0,-230.0,618.0
Sep25_c1b95558,area_m2,677.0,1,0,-230.0,618.0
Sep25_611af7a3,area_m2,663.0,1,0,-230.0,618.0
Sep25_a0a81fdc,area_m2,631.0,1,0,-230.0,618.0
Sep25_5a6a5f7a,area_m2,747.0,1,0,-230.0,618.0
Sep25_cd77a036,area_m2,670.0,1,0,-230.0,618.0
Sep25_1cd876fc,area_m2,981.0,1,1,-230.0,618.0
Sep25_57a1d2bd,area_m2,757.0,1,0,-230.0,618.0
Sep25_87c68aa7,area_m2,1000.0,1,1,-230.0,618.0
Sep25_2e6db29e,area_m2,1152.0,1,1,-230.0,618.0
Sep25_9c88226f,area_m2,1170.0,1,1,-230.0,618.0
Sep25_de742f9e,area_m2,831.0,1,0,-230.0,618.0
Sep25_b790480b,area_m2,680.0,1,0,-230.0,618.0
Sep25_4258438b,area_m2,850.0,1,0,-230.0,618.0
Sep25_54cb27e1,area_m2,1063.0,1,1,-230.0,618.0
Sep25_649de0f8,area_m2,770.0,1,0,-230.0,618.0
Sep25_30937ff9,area_m2,781.0,1,0,-230.0,618.0
Sep25_e8e3d109,area_m2,691.0,1,0,-230.0,618.0
Sep25_f5745fd3,area_m2,800.0,1,0,-230.0,618.0
Sep25_0c8b5cc5,area_m2,1044.0,1,1,-230.0,618.0
Sep25_6d63adfe,area_m2,972.0,1,1,-230.0,618.0
Sep25_009209e1,area_m2,900.0,1,1,-230.0,618.0
Sep25_72ea7388,area_m2,800.0,1,0,-230.0,618.0
Sep25_f4866c58,area_m2,676.0,1,0,-230.0,618.0
Sep25_f43ff5a0,area_m2,700.0,1,0,-230.0,618.0
Sep25_b225119f,area_m2,993.0,1,1,-230.0,618.0
Sep25_9712d842,area_m2,792.0,1,0,-230.0,618.0
Sep25_ba444486,area_m2,1000.0,1,1,-230.0,618.0
Sep25_2cc510fc,area_m2,1480.0,1,1,-230.0,618.0
Sep25_e8c04b4e,area_m2,896.0,1,1,-230.0,618.0
Sep25_09984891,area_m2,628.0,1,0,-230.0,618.0
Sep25_7b17d86f,area_m2,700.0,1,0,-230.0,618.0
Sep25_43d57b62,area_m2,805.0,1,0,-230.0,618.0
Sep25_63098532,area_m2,920.0,1,1,-230.0,618.0
Sep25_c9296d8e,area_m2,950.0,1,1,-230.0,618.0
Sep25_62982ee0,area_m2,1759.0,1,1,-230.0,618.0
Sep25_9d86be14,area_m2,900.0,1,1,-230.0,618.0
Sep25_30fc29df,area_m2,800.0,1,0,-230.0,618.0
Sep25_362056ef,area_m2,700.0,1,0,-230.0,618.0
Sep25_0758ba90,area_m2,740.0,1,0,-230.0,618.0
Sep25_0ce3c9a9,area_m2,679.0,1,0,-230.0,618.0
Sep25_e4f57304,area_m2,792.0,1,0,-230.0,618.0
Sep25_f725bf44,area_m2,4024.0,1,1,-230.0,618.0
Sep25_07e59882,area_m2,1045.0,1,1,-230.0,618.0
Sep25_66445eb4,area_m2,800.0,1,0,-230.0,618.0
Sep25_f674d5b7,area_m2,820.0,1,0,-230.0,618.0
Sep25_9ac72c27,area_m2,755.0,1,0,-230.0,618.0
Sep25_bbd930f1,area_m2,1000.0,1,1,-230.0,618.0
Sep25_21537134,area_m2,637.0,1,0,-230.0,618.0
Sep25_7efec98a,area_m2,1019.0,1,1,-230.0,618.0
Sep25_739044b6,area_m2,636.0,1,0,-230.0,618.0
Sep25_b28ea107,area_m2,880.0,1,0,-230.0,618.0
Sep25_056260ba,area_m2,697.0,1,0,-230.0,618.0
Sep25_7c98e397,area_m2,703.0,1,0,-230.0,618.0
Sep25_84e87040,area_m2,1399.0,1,1,-230.0,618.0
Sep25_d1832b4b,area_m2,655.0,1,0,-230.0,618.0
Sep25_e4ce4b3c,area_m2,872.0,1,0,-230.0,618.0
Sep25_a0552cb8,area_m2,698.0,1,0,-230.0,618.0
Sep25_b9f72f87,area_m2,804.0,1,0,-230.0,618.0
Sep25_ffbe87d1,area_m2,1305.0,1,1,-230.0,618.0
Sep25_7ce2695a,area_m2,1800.0,1,1,-230.0,618.0
Sep25_30fc29df,area_m2,842.0,1,0,-230.0,618.0
Sep25_ae5ef12d,area_m2,800.0,1,0,-230.0,618.0
Sep25_b77f2408,area_m2,655.0,1,0,-230.0,618.0
Sep25_78500010,area_m2,830.0,1,0,-230.0,618.0
Sep25_7d5b123d,area_m2,642.0,1,0,-230.0,618.0
Sep25_0c8b5cc5,area_m2,1109.0,1,1,-230.0,618.0
Sep25_3ebce08d,area_m2,1430.0,1,1,-230.0,618.0
Sep25_ea1c5bc2,area_m2,725.0,1,0,-230.0,618.0
Sep25_1d45bd33,area_m2,700.0,1,0,-230.0,618.0
Sep25_1fcec703,area_m2,987.0,1,1,-230.0,618.0
Sep25_3789e188,area_m2,850.0,1,0,-230.0,618.0
Sep25_80679a65,area_m2,1279.0,1,1,-230.0,618.0
Sep25_8ad5cc2b,area_m2,1007.0,1,1,-230.0,618.0
Sep25_8e47eb1b,area_m2,1058.0,1,1,-230.0,618.0
Sep25_ab91e3ca,area_m2,784.0,1,0,-230.0,618.0
Sep25_b2e7a03a,area_m2,800.0,1,0,-230.0,618.0
Sep25_49400772,area_m2,651.0,1,0,-230.0,618.0
Sep25_9d2e47dc,area_m2,680.0,1,0,-230.0,618.0
Sep25_d4825d10,area_m2,972.0,1,1,-230.0,618.0
Sep25_e138036e,area_m2,762.0,1,0,-230.0,618.0
Sep25_c0774c68,area_m2,2559.0,1,1,-230.0,618.0
Sep25_afbfdef9,area_m2,900.0,1,1,-230.0,618.0
Sep25_c1cfa7c6,area_m2,765.0,1,0,-230.0,618.0
Sep25_bb87f7bd,area_m2,655.0,1,0,-230.0,618.0
Sep25_31028172,area_m2,753.0,1,0,-230.0,618.0
Sep25_82f66161,area_m2,1045.0,1,1,-230.0,618.0
Sep25_eb8d724f,area_m2,980.0,1,1,-230.0,618.0
Sep25_dc777b5a,area_m2,670.0,1,0,-230.0,618.0
Sep25_897dfb19,area_m2,920.0,1,1,-230.0,618.0
Sep25_40ee12e5,area_m2,780.0,1,0,-230.0,618.0
Sep25_1d6c59ca,area_m2,680.0,1,0,-230.0,618.0
Sep25_13101c5e,area_m2,2000.0,1,1,-230.0,618.0
Sep25_9a5ad33b,area_m2,645.0,1,0,-230.0,618.0
Sep25_635913cc,area_m2,650.0,1,0,-230.0,618.0
Sep25_c2846c37,area_m2,776.0,1,0,-230.0,618.0
Sep25_dd4754cc,area_m2,991.0,1,1,-230.0,618.0
Sep25_2b8c552f,area_m2,2473.0,1,1,-230.0,618.0
Sep25_6c5405f2,area_m2,700.0,1,0,-230.0,618.0
Sep25_dd789b5f,area_m2,938.0,1,1,-230.0,618.0
Sep25_d7c683c0,area_m2,1152.0,1,1,-230.0,618.0
Sep25_29f5dfd1,area_m2,745.0,1,0,-230.0,618.0
Sep25_236b7c0d,area_m2,1062.0,1,1,-230.0,618.0
Sep25_a4fcf8ed,area_m2,700.0,1,0,-230.0,618.0
Sep25_823e1c57,area_m2,1399.0,1,1,-230.0,618.0
Sep25_bdeebb27,area_m2,631.0,1,0,-230.0,618.0
Sep25_6eafa6e9,area_m2,650.0,1,0,-230.0,618.0
Sep25_7c98e397,area_m2,677.0,1,0,-230.0,618.0
Sep25_c86d493b,area_m2,833.0,1,0,-230.0,618.0
Sep25_bed068ae,area_m2,851.0,1,0,-230.0,618.0
Sep25_729fd0a3,area_m2,1038.0,1,1,-230.0,618.0
Sep25_31b37907,area_m2,958.0,1,1,-230.0,618.0
Sep25_e15c9c16,area_m2,846.0,1,0,-230.0,618.0
Sep25_f3559d9f,area_m2,1350.0,1,1,-230.0,618.0
Sep25_c6f74177,area_m2,957.0,1,1,-230.0,618.0
Sep25_dc5ac873,area_m2,640.0,1,0,-230.0,618.0
Sep25_6d8079d1,area_m2,765.0,1,0,-230.0,618.0
Sep25_c98dbbf3,area_m2,660.0,1,0,-230.0,618.0
Sep25_27b335ce,area_m2,1139.0,1,1,-230.0,618.0
Sep25_c691d7d6,area_m2,940.0,1,1,-230.0,618.0
Sep25_119bf6ec,area_m2,1167.0,1,1,-230.0,618.0
Sep25_3c85017b,area_m2,781.0,1,0,-230.0,618.0
Sep25_5a85093a,area_m2,850.0,1,0,-230.0,618.0
Sep25_119bf6ec,area_m2,1022.0,1,1,-230.0,618.0
Sep25_ce88a17b,area_m2,970.0,1,1,-230.0,618.0
Sep25_e0a88254,area_m2,720.0,1,0,-230.0,618.0
Sep25_971a324f,area_m2,640.0,1,0,-230.0,618.0
Sep25_ebce9883,area_m2,737.0,1,0,-230.0,618.0
Sep25_ff09170d,area_m2,845.0,1,0,-230.0,618.0
Sep25_ef7b7d0b,area_m2,634.0,1,0,-230.0,618.0
Sep25_88899f40,area_m2,1116.0,1,1,-230.0,618.0
Sep25_f7814afd,area_m2,748.0,1,0,-230.0,618.0
Sep25_edcf6627,area_m2,900.0,1,1,-230.0,618.0
Sep25_68547a2b,area_m2,1552.0,1,1,-230.0,618.0
Sep25_1726ad00,area_m2,688.0,1,0,-230.0,618.0
Sep25_60fa2519,area_m2,1256.0,1,1,-230.0,618.0
Sep25_dceb4500,area_m2,757.0,1,0,-230.0,618.0
Sep25_99428bf3,area_m2,818.0,1,0,-230.0,618.0
Sep25_b5a01ba3,area_m2,650.0,1,0,-230.0,618.0
Sep25_cef9ce8e,area_m2,820.0,1,0,-230.0,618.0
Sep25_4d133b4a,area_m2,1214.0,1,1,-230.0,618.0
Sep25_bcee98f3,area_m2,800.0,1,0,-230.0,618.0
Sep25_985c7716,area_m2,812.0,1,0,-230.0,618.0
Sep25_a87c9597,area_m2,1200.0,1,1,-230.0,618.0
Sep25_e2b042a0,area_m2,694.0,1,0,-230.0,618.0
Sep25_f2624217,area_m2,649.0,1,0,-230.0,618.0
Sep25_59e0280e,area_m2,1587.0,1,1,-230.0,618.0
Sep25_18dbb141,area_m2,700.0,1,0,-230.0,618.0
Sep25_59c30d06,area_m2,650.0,1,0,-230.0,618.0
Sep25_8865e00b,area_m2,862.0,1,0,-230.0,618.0
Sep25_3c2a7dea,area_m2,1200.0,1,1,-230.0,618.0
Sep25_5a8cb9a5,area_m2,640.0,1,0,-230.0,618.0
Sep25_71bb5d5e,area_m2,800.0,1,0,-230.0,618.0
Sep25_bbd857cf,area_m2,750.0,1,0,-230.0,618.0
Sep25_c742cc30,area_m2,2300.0,1,1,-230.0,618.0
Sep25_d3c89b33,area_m2,1427.0,1,1,-230.0,618.0
Sep25_94da5257,area_m2,700.0,1,0,-230.0,618.0
Sep25_6fab204f,area_m2,680.0,1,0,-230.0,618.0
Sep25_24af8237,area_m2,1500.0,1,1,-230.0,618.0
Sep25_65570c1e,area_m2,1103.0,1,1,-230.0,618.0
Sep25_9b182104,area_m2,2078.0,1,1,-230.0,618.0
Sep25_7c05d45f,area_m2,900.0,1,1,-230.0,618.0
Sep25_5cebccba,area_m2,1108.0,1,1,-230.0,618.0
Sep25_1a5c9c17,area_m2,1000.0,1,1,-230.0,618.0
Sep25_0d1a716a,area_m2,837.0,1,0,-230.0,618.0
Sep25_390d4ad4,area_m2,942.0,1,1,-230.0,618.0
Sep25_b68de0e1,area_m2,666.0,1,0,-230.0,618.0
Sep25_d34df921,area_m2,1178.0,1,1,-230.0,618.0
Sep25_61e86e0c,area_m2,820.0,1,0,-230.0,618.0
Sep25_47f00124,PxM2,100590.03666666668,1,0,-11579.750431270644,99583.06729371617
Sep25_446f0908,PxM2,113196.8425,1,1,-11579.750431270644,99583.06729371617
Sep25_a9bafdd2,PxM2,110158.14054054054,1,1,-11579.750431270644,99583.06729371617
Sep25_a73e03de,PxM2,131060.16666666669,1,1,-11579.750431270644,99583.06729371617
Sep25_5ef4385c,PxM2,126138.59636363636,1,1,-11579.750431270644,99583.06729371617
Sep25_8a4091c5,PxM2,128341.70689655172,1,1,-11579.750431270644,99583.06729371617
Sep25_f27ffd64,PxM2,149650.17142857143,1,1,-11579.750431270644,99583.06729371617
Sep25_b4aed414,PxM2,116275.08,1,1,-11579.750431270644,99583.06729371617
Sep25_1d45bd33,PxM2,99857.14285714286,1,0,-11579.750431270644,99583.06729371617
Sep25_0df2ca4f,PxM2,106522.0,1,1,-11579.750431270644,99583.06729371617
Sep25_91bfabad,PxM2,111194.28571428572,1,1,-11579.750431270644,99583.06729371617
Sep25_8f70ec6c,PxM2,150982.51,1,1,-11579.750431270644,99583.06729371617
Sep25_6c8ffcd3,PxM2,106602.36,1,1,-11579.750431270644,99583.06729371617
Sep25_f89120ad,PxM2,113803.34615384616,1,1,-11579.750431270644,99583.06729371617
Sep25_a8881142,PxM2,162000.0,1,1,-11579.750431270644,99583.06729371617
Sep25_358815cf,PxM2,101115.86153846154,1,0,-11579.750431270644,99583.06729371617
Sep25_e2d64062,PxM2,104500.0,1,0,-11579.750431270644,99583.06729371617
Sep25_1a21c710,PxM2,114375.81699346405,1,1,-11579.750431270644,99583.06729371617
Sep25_c45c8ba0,PxM2,119942.43307086614,1,1,-11579.750431270644,99583.06729371617
Sep25_fd9bd7f0,PxM2,143478.26086956522,1,1,-11579.750431270644,99583.06729371617
Sep25_0d9162f6,PxM2,120408.16326530612,1,1,-11579.750431270644,99583.06729371617
Sep25_0767ddf6,PxM2,104255.31914893616,1,0,-11579.750431270644,99583.06729371617
Sep25_b130cdc1,PxM2,111920.375,1,1,-11579.750431270644,99583.06729371617
Sep25_7894f35b,PxM2,100766.69354838708,1,0,-11579.750431270644,99583.06729371617
Sep25_6c71be8b,PxM2,101519.07692307692,1,0,-11579.750431270644,99583.06729371617
Sep25_34c9f577,PxM2,106169.01408450704,1,0,-11579.750431270644,99583.06729371617
Sep25_8e04fc89,PxM2,100000.0,1,0,-11579.750431270644,99583.06729371617
Sep25_4328a7d2,PxM2,107594.93670886075,1,1,-11579.750431270644,99583.06729371617
Sep25_5b0c2bae,PxM2,120155.03875968992,1,1,-11579.750431270644,99583.06729371617
Sep25_28fdd303,PxM2,104347.82608695651,1,0,-11579.750431270644,99583.06729371617
Sep25_ea3d8cd0,PxM2,118604.6511627907,1,1,-11579.750431270644,99583.06729371617
Sep25_2fe610bb,PxM2,109073.3653846154,1,1,-11579.750431270644,99583.06729371617
Sep25_c2f74c5a,PxM2,106521.73913043478,1,1,-11579.750431270644,99583.06729371617
Sep25_bc0230e5,PxM2,100367.64705882352,1,0,-11579.750431270644,99583.06729371617
Sep25_4d387e96,PxM2,116433.56643356643,1,1,-11579.750431270644,99583.06729371617
Sep25_90f04b6b,PxM2,120627.80269058296,1,1,-11579.750431270644,99583.06729371617
Sep25_a30d2b9b,PxM2,105762.71186440678,1,0,-11579.750431270644,99583.06729371617
Sep25_73bf96b3,PxM2,120000.0,1,1,-11579.750431270644,99583.06729371617
Sep25_66955bd4,PxM2,120454.54545454546,1,1,-11579.750431270644,99583.06729371617
Sep25_28ee81a8,PxM2,116279.06976744186,1,1,-11579.750431270644,99583.06729371617
Sep25_2e7ba671,PxM2,115600.0,1,1,-11579.750431270644,99583.06729371617
Sep25_11823f17,PxM2,99971.42857142857,1,0,-11579.750431270644,99583.06729371617
Sep25_78c1b8e4,PxM2,150000.0,1,1,-11579.750431270644,99583.06729371617
Sep25_16323241,PxM2,104133.72093023256,1,0,-11579.750431270644,99583.06729371617
Sep25_88f8604f,PxM2,122539.00709219858,1,1,-11579.750431270644,99583.06729371617
Sep25_ed556ec9,PxM2,104014.598540146,1,0,-11579.750431270644,99583.06729371617
Sep25_59ecf2cf,PxM2,142083.83233532935,1,1,-11579.750431270644,99583.06729371617
Sep25_ab459a93,PxM2,130458.82352941176,1,1,-11579.750431270644,99583.06729371617
Sep25_184136e8,PxM2,139094.48818897636,1,1,-11579.750431270644,99583.06729371617
Sep25_2ea196d2,PxM2,117948.71794871795,1,1,-11579.750431270644,99583.06729371617
Sep25_f65df462,PxM2,135502.95857988167,1,1,-11579.750431270644,99583.06729371617
Sep25_57fb439d,PxM2,121705.42635658916,1,1,-11579.750431270644,99583.06729371617
Sep25_4c0fb29f,PxM2,123655.91397849462,1,1,-11579.750431270644,99583.06729371617
Sep25_09e10d0f,PxM2,121004.56621004568,1,1,-11579.750431270644,99583.06729371617
Sep25_7b528844,PxM2,130000.0,1,1,-11579.750431270644,99583.06729371617
Sep25_0a252bad,PxM2,110125.38860103628,1,1,-11579.750431270644,99583.06729371617
Sep25_88769c64,PxM2,127906.97674418605,1,1,-11579.750431270644,99583.06729371617
Sep25_366c8b52,PxM2,100000.0,1,0,-11579.750431270644,99583.06729371617
Sep25_439e78ac,PxM2,110058.908045977,1,1,-11579.750431270644,99583.06729371617
Sep25_b4ac7871,PxM2,118322.03389830508,1,1,-11579.750431270644,99583.06729371617
Sep25_bac80133,PxM2,101097.08737864078,1,0,-11579.750431270644,99583.06729371617
Sep25_13ccbdba,PxM2,115813.55932203388,1,1,-11579.750431270644,99583.06729371617
Sep25_112b4720,PxM2,149288.13559322033,1,1,-11579.750431270644,99583.06729371617
Sep25_37f1db9d,PxM2,100959.59595959596,1,0,-11579.750431270644,99583.06729371617
Sep25_9d4d9347,PxM2,118322.03389830508,1,1,-11579.750431270644,99583.06729371617
Sep25_f6bfcda3,PxM2,109327.04402515724,1,1,-11579.750431270644,99583.06729371617
Sep25_f2736d8f,PxM2,108391.6083916084,1,1,-11579.750431270644,99583.06729371617
Sep25_6fa9adce,PxM2,106250.0,1,0,-11579.750431270644,99583.06729371617
Sep25_5cbef82e,PxM2,103108.80829015544,1,0,-11579.750431270644,99583.06729371617
Sep25_647af8b2,PxM2,183536.0824742268,1,1,-11579.750431270644,99583.06729371617
Sep25_cfb2dd29,PxM2,124271.7,1,1,-11579.750431270644,99583.06729371617
Sep25_005d514a,PxM2,103634.78260869563,1,0,-11579.750431270644,99583.06729371617
Sep25_7cd265aa,PxM2,99885.05747126436,1,0,-11579.750431270644,99583.06729371617
Sep25_c9877d42,PxM2,113989.63730569948,1,1,-11579.750431270644,99583.06729371617
Sep25_be8473cc,PxM2,124090.90909090907,1,1,-11579.750431270644,99583.06729371617
Sep25_40ba950a,PxM2,170253.16455696203,1,1,-11579.750431270644,99583.06729371617
Sep25_c36f1560,PxM2,146347.30538922155,1,1,-11579.750431270644,99583.06729371617
Sep25_a1417af2,PxM2,118318.66666666669,1,1,-11579.750431270644,99583.06729371617
Sep25_5ea7c3e8,PxM2,152231.09243697478,1,1,-11579.750431270644,99583.06729371617
Sep25_9bb36dca,PxM2,118390.80459770116,1,1,-11579.750431270644,99583.06729371617
Sep25_1b119cd5,PxM2,151168.22429906542,1,1,-11579.750431270644,99583.06729371617
Sep25_77990448,PxM2,117272.72727272728,1,1,-11579.750431270644,99583.06729371617
Sep25_1d1285e2,PxM2,110179.64071856288,1,1,-11579.750431270644,99583.06729371617
Sep25_d15a5fe6,PxM2,192000.0,1,1,-11579.750431270644,99583.06729371617
Sep25_db83973c,PxM2,134307.6923076923,1,1,-11579.750431270644,99583.06729371617
Sep25_5f9d6a79,PxM2,150000.0,1,1,-11579.750431270644,99583.06729371617
Sep25_e8fe1bcb,PxM2,108585.8585858586,1,1,-11579.750431270644,99583.06729371617
Sep25_9e68c6cc,PxM2,122297.48611111112,1,1,-11579.750431270644,99583.06729371617
Sep25_f7c04344,PxM2,100000.0,1,0,-11579.750431270644,99583.06729371617
Sep25_14663fcd,PxM2,112903.2258064516,1,1,-11579.750431270644,99583.06729371617
